"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"MDT","MEDTRONIC PLC","* MEDTRONIC PLC SHS","G5960L103","1,628","0.1%","15,754","",""
"IUSB","ISHARES TR","CORE TOTAL USD","46434V613","1,434","0.1%","27,099","",""
"HON","HONEYWELL INTERNATIONAL INC","* HONEYWELL INTL INC COM","438516106","1,387","0.1%","6,658","",""
"CP.TO","CANADIAN PACIFIC RAILWAY LTD","* CANADIAN PAC RY LTD COM","13645T100","1,370","0.1%","19,072","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS CORP","* COGNIZANT TECHNOLOGY SOLUTIO CL A","192446102","1,209","0.0%","13,648","",""
"EWW","ISHARES MSCI MEXICO CAPPED ETF","* ISHARES INC MSCI MEXICO ETF","464286822","1,201","0.0%","23,730","",""
"CNR.TO","CANADIAN NATIONAL RAILWAY CO","* CANADIAN NATL RY CO COM","136375102","1,198","0.0%","9,764","",""
"SYK","STRYKER CORP","* STRYKER CORPORATION COM","863667101","1,172","0.0%","4,389","",""
"ABT","ABBOTT LABORATORIES","* ABBOTT LABS COM","002824100","1,158","0.0%","8,239","",""
"DIS","WALT DISNEY CO","* DISNEY WALT CO COM","254687106","1,135","0.0%","7,338","",""
"GS","GOLDMAN SACHS GROUP INC","* GOLDMAN SACHS GROUP INC COM","38141G104","1,088","0.0%","2,849","",""
"SCHW","CHARLES SCHWAB CORP","* SCHWAB CHARLES CORP COM","808513105","1,083","0.0%","12,896","",""
"LQD","iShares iBoxx $ Investment Grade Corporate Bond ETF","IBOXX INV CP ETF","464287242","1,062","0.0%","8,000","",""
"LBRDK","LIBERTY BROADBAND CORP","* LIBERTY BROADBAND CORP COM SER C","530307305","1,024","0.0%","6,365","",""
"SQQQ","PROSHARES ULTRAPRO SHORT QQQ","* PROSHARES TR ULTRAPRO SHT QQQ","74347G861","1,014","0.0%","170,649","",""
"EFX","EQUIFAX INC","* EQUIFAX INC COM","294429105","1,013","0.0%","3,462","",""
"MCHP","MICROCHIP TECHNOLOGY INC","* MICROCHIP TECHNOLOGY INC. COM","595017104","957","0.0%","11,002","",""
"SPXU","PROSHARES ULTRAPRO SHORT S&P 500","* PROSHARES TR ULTRAPRO SHORT S","74347B110","942","0.0%","75,644","",""
"FISV","FISERV INC","* FISERV INC COM","337738108","936","0.0%","9,036","",""
"BSX","BOSTON SCIENTIFIC CORP","* BOSTON SCIENTIFIC CORP COM","101137107","921","0.0%","21,708","",""
"FIS","FIDELITY NATIONAL INFORMATION SERVICES INC","* FIDELITY NATL INFORMATION SV COM","31620M106","895","0.0%","8,208","",""
"MMM","3M CO","* 3M CO COM","88579Y101","869","0.0%","4,898","",""
"SRS","PROSHARES ULTRASHORT REAL ESTATE","* PROSHARES TR ULTSHT REAL EST","74347G556","862","0.0%","72,834","",""
"AXP","AMERICAN EXPRESS CO","* AMERICAN EXPRESS CO COM","025816109","821","0.0%","5,024","",""
"PPG","PPG INDUSTRIES INC","* PPG INDS INC COM","693506107","785","0.0%","4,558","",""
"UPS","UNITED PARCEL SERVICE INC","* UNITED PARCEL SERVICE INC CL B","911312106","770","0.0%","3,598","",""
"CSCO","CISCO SYSTEMS INC","* CISCO SYS INC COM","17275R102","689","0.0%","10,894","",""
"UNP","UNION PACIFIC CORP","* UNION PAC CORP COM","907818108","673","0.0%","2,673","",""
"COO","COOPER COS INC","* COOPER COS INC COM NEW","216648402","663","0.0%","1,584","",""
"EBAY","EBAY INC","* EBAY INC. COM","278642103","640","0.0%","9,634","",""
"CL","COLGATE-PALMOLIVE CO","* COLGATE PALMOLIVE CO COM","194162103","613","0.0%","7,197","",""
"WAT","WATERS CORP","* WATERS CORP COM","941848103","578","0.0%","1,552","",""
"PYPL","PAYPAL HOLDINGS INC","* PAYPAL HLDGS INC COM","70450Y103","566","0.0%","3,003","",""
"EWG","ISHARES MSCI GERMANY ETF","* ISHARES INC MSCI GERMANY ETF","464286806","522","0.0%","15,925","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","* ZIMMER BIOMET HOLDINGS INC COM","98956P102","494","0.0%","3,896","",""
"APH","AMPHENOL CORP","* AMPHENOL CORP NEW CL A","032095101","462","0.0%","5,296","",""
"MAR","MARRIOTT INTERNATIONAL INC","* MARRIOTT INTL INC NEW CL A","571903202","427","0.0%","2,590","",""
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES INC","* INTERNATIONAL FLAVORS&FRAGRA COM","459506101","390","0.0%","2,591","",""
"OTIS","OTIS WORLDWIDE CORP","* OTIS WORLDWIDE CORP COM","68902V107","362","0.0%","4,161","",""
"IJH","ISHARES TR","CORE S&P MCP ETF","464287507","314","0.0%","1,110","",""
"PRU","PRUDENTIAL FINL INC","COM","744320102","301","0.0%","2,785","",""
"IBM","INTERNATIONAL BUSINESS MACHS","COM","459200101","223","0.0%","1,669","",""
"CARR","CARRIER GLOBAL CORP","* CARRIER GLOBAL CORPORATION COM","14448C104","192","0.0%","3,539","",""
"UNM","UNUM GROUP","COM","91529Y106","179","0.0%","7,300","",""
"OMC","OMNICOM GROUP INC","* OMNICOM GROUP INC COM","681919106","154","0.0%","2,102","",""
"MGP","MGM GROWTH PPTYS LLC","CL A COM","55303A105","151","0.0%","3,687","",""
"AMR","ALPHA METALLURGICAL RESOUR I","COM","020764106","151","0.0%","2,470","",""
"KREF","KKR REAL ESTATE FIN TR INC","COM","48251K100","141","0.0%","6,760","",""
"T","AT&T INC","COM","00206R102","121","0.0%","4,930","",""
"STWD","STARWOOD PPTY TR INC","COM","85571B105","109","0.0%","4,500","",""
"RWT","REDWOOD TR INC","COM","758075402","84","0.0%","6,400","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","82","0.0%","289","",""
"KMI","KINDER MORGAN INC DEL","COM","49456B101","24","0.0%","1,540","",""
"ITIC","INVESTORS TITLE CO NC","COM","461804106","20","0.0%","100","",""
"STC","STEWART INFORMATION SVCS COR","COM","860372101","8","0.0%","100","",""
"FAF","FIRST AMERN FINL CORP","COM","31847R102","8","0.0%","100","",""
"KD","KYNDRYL HLDGS INC","COMMON STOCK","50155Q100","6","0.0%","333","",""
"FNF","FIDELITY NATIONAL FINANCIAL","FNF GROUP COM","31620R303","5","0.0%","100","",""
"ORI","OLD REP INTL CORP","COM","680223104","2","0.0%","100","",""
"BKI","BLACK KNIGHT INC","COM","09215C105","2","0.0%","30","",""
