INSW US 2023,1906.02,0.037,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2782.9046,1071.775,2225.1346,INTERNATIONAL SEAWAYS INC,48.9785,45.48,744.53,186.76,2521.819
INSW US 2022,1922.82,0.018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2569.3404,864.665,1818.4464,INTERNATIONAL SEAWAYS INC,49.3815,37.02,1074.638,323.744,2615.334
INSW US 2021,2217.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1756.9054,272.546,728.3044,INTERNATIONAL SEAWAYS INC,38.407,14.68,1125.9,97.883,2346.78
INSW US 2020,1053.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,813.0279,421.648,457.4829,INTERNATIONAL SEAWAYS INC,28.3724,16.33,554.935,199.39,1586.539
INSW US 2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1473.5427,366.184,871.2077,INTERNATIONAL SEAWAYS INC,29.2255,29.76,692.006,89.671,1753.501
INSW US 2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1243.821,270.361,491.467,INTERNATIONAL SEAWAYS INC,29.1366,16.84,810.667,58.313,1848.601
