GLNG US 2023,584.778,0.016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3476.5291,298.429,2404.2501,GOLAR LNG LTD,106.62,22.99,1216.73,679.225,4083.987
GLNG US 2022,694.093,0.051,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3154.1127,267.74,2443.6767,GOLAR LNG LTD,107.86,22.79,1189.324,878.838,4279.56
GLNG US 2021,1363.93,#N/A N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A N/A,3929.3191,451.765,1340.8781,GOLAR LNG LTD,109.644,12.39,2409.801,268.627,4948.295
GLNG US 2020,1945.02,#N/A N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A N/A,3621.0712,438.637,1059.8562,GOLAR LNG LTD,96.983,9.64,2350.782,127.691,4314.229
GLNG US 2019,1888.96,#N/A N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A N/A,4010.3712,448.75,1440.5202,GOLAR LNG LTD,100.659,14.22,2539.409,222.123,4632.144
GLNG US 2018,1694.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4632.5303,430.604,2204.3403,GOLAR LNG LTD,100.684,21.76,2565.359,217.835,4806.595
