Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
FTS.TO,Fortis Inc/Canada,COM,349553107,"350,903",0.6%,"8,612,623",,
ENB.TO,Enbridge Inc,COM,29250N105,"332,889",0.6%,"10,436,167",,
TRP.TO,TransCanada Corp,COM,87807B107,"298,714",0.5%,"7,367,066",,
CNQ.TO,Canadian Natural Resources Ltd,COM,136385101,"145,179",0.3%,"6,057,256",,
PPL.TO,Pembina Pipeline Corp,COM,706327103,"129,056",0.2%,"5,472,212",,
SU.TO,Suncor Energy Inc,COM,867224107,"122,915",0.2%,"7,347,793",,
FTS.TO,FORTIS INC,COM,349553107,"122,430",0.2%,"2,424,352",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"114,378",0.2%,"2,959,360",,
XOM,Exxon Mobil Corp,COM,30231G102,"109,197",0.2%,"3,241,486",,
CVX,Chevron Corp,COM,166764100,"99,457",0.2%,"1,177,705",,
NEE,NextEra Energy Inc,COM,65339F101,"94,650",0.2%,"1,226,862",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"86,374",0.2%,"1,655,000",,
CNQ.TO,CANADIAN NATURAL RESOURCES,COM,136385101,"67,570",0.1%,"2,165,000",,
CSX,CSX Corp,COM,126408103,"46,235",0.1%,"509,484",,
EL,Estee Lauder Cos Inc/The,COM,518439104,"43,544",0.1%,"163,584",,
DUK,Duke Energy Corp,COM,26441C204,"41,511",0.1%,"453,386",,
SO,Southern Co/The,COM,842587107,"40,299",0.1%,"656,017",,
PGR,Progressive Corp/The,COM,743315103,"39,844",0.1%,"402,967",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"39,728",0.1%,"1,300,000",,
CVE.TO,Cenovus Energy Inc,COM,15135U109,"38,095",0.1%,"6,273,984",,
ECL,Ecolab Inc,COM,278865100,"36,600",0.1%,"169,164",,
CMS,CMS Energy Corp,COM,125896100,"34,610",0.1%,"567,288",,
IMO.TO,Imperial Oil Ltd,COM,453038408,"30,985",0.1%,"1,636,808",,
TA.TO,TransAlta Corp,COM,89346D107,"29,377",0.1%,"3,877,254",,
COP,ConocoPhillips,COM,20825C104,"25,820",0.0%,"645,681",,
AEP,American Electric Power Co Inc,COM,025537101,"22,329",0.0%,"268,144",,
FE,FirstEnergy Corp,COM,337932107,"19,243",0.0%,"628,682",,
SRE,Sempra Energy,COM,816851109,"19,184",0.0%,"150,570",,
TRP.TO,TC ENERGY CORPORATION,COM,87807B107,"18,965",0.0%,"467,714",,
XEL,Xcel Energy Inc,COM,98389B100,"18,355",0.0%,"275,316",,
SLB,Schlumberger Ltd,COM,806857108,"18,322",0.0%,"839,326",,
EOG,EOG Resources Inc,COM,26875P101,"16,281",0.0%,"326,495",,
KMI,Kinder Morgan Inc/DE,COM,49456B101,"15,269",0.0%,"1,116,962",,
SQ,Square Inc,COM,852234103,"15,219",0.0%,"69,927",,
WEC,WEC Energy Group Inc,COM,92939U106,"15,135",0.0%,"164,459",,
PXD,Pioneer Natural Resources Co,COM,723787107,"15,109",0.0%,"132,669",,
WMB,Williams Cos Inc/The,COM,969457100,"14,761",0.0%,"736,220",,
DTE,DTE Energy Co,COM,233331107,"13,138",0.0%,"108,209",,
PPL,PPL Corp,COM,69351T106,"12,138",0.0%,"430,421",,
TER,Teradyne Inc,COM,880770102,"11,929",0.0%,"99,500",,
AEE,Ameren Corp,COM,023608102,"10,800",0.0%,"138,369",,
HRL,Hormel Foods Corp,COM,440452100,"9,558",0.0%,"205,052",,
PKI,PerkinElmer Inc,COM,714046109,"9,410",0.0%,"65,572",,
CNQ.TO,CANADIAN NATURAL RESOURCES LTD,COM,136385101,"9,106",0.0%,"379,908",,
OKE,ONEOK Inc,COM,682680103,"8,891",0.0%,"231,661",,
AES,AES Corp/VA,COM,00130H105,"8,751",0.0%,"372,367",,
OVV.TO,Ovintiv Inc,COM,69047Q102,"8,144",0.0%,"568,218",,
HES,Hess Corp,COM,42809H107,"8,106",0.0%,"153,563",,
OXY,Occidental Petroleum Corp,COM,674599105,"7,864",0.0%,"454,293",,
LNT,Alliant Energy Corp,COM,018802108,"7,203",0.0%,"139,807",,
EVRG,Evergy Inc,COM,30034W106,"7,050",0.0%,"126,995",,
SU.TO,SUNCOR ENERGY INC (NEW),COM,867224107,"6,782",0.0%,"405,429",,
CNP,CenterPoint Energy Inc,COM,15189T107,"6,147",0.0%,"284,050",,
CPG.TO,Crescent Point Energy Corp,COM,22576C101,"5,761",0.0%,"2,475,482",,
NRG,NRG Energy Inc,COM,629377508,"5,133",0.0%,"136,710",,
PNW,Pinnacle West Capital Corp,COM,723484101,"5,039",0.0%,"63,028",,
NI,NiSource Inc,COM,65473P105,"4,583",0.0%,"199,762",,
TRP.TO,TC ENERGY CORP,CALL,87807B107,"4,254",0.0%,"104,900",,
IVZ,Invesco Ltd,COM,G491BT108,"4,030",0.0%,"231,219",,
CTRA,Cabot Oil & Gas Corp,COM,127097103,"3,633",0.0%,"223,144",,
LNG,Cheniere Energy Inc,COM,16411R208,"2,566",0.0%,"42,742",,
FANG,Diamondback Energy Inc,COM,25278X109,"2,547",0.0%,"52,621",,
MOH,Molina Healthcare Inc,COM,60855R100,"2,375",0.0%,"11,165",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"2,360",0.0%,"388,703",,
DVN,Devon Energy Corp,COM,25179M103,"2,301",0.0%,"145,541",,
IMO.TO,IMPERIAL OIL LTD,COM,453038408,"2,279",0.0%,"120,400",,
MRO,Marathon Oil Corp,COM,565849106,"2,018",0.0%,"302,636",,
FTS.TO,FORTIS INC,PUT,349553107,"1,984",0.0%,"48,700",,
PPL.TO,PEMBINA PIPELINE CORPORATION,COM,706327103,"1,938",0.0%,"82,167",,
APA,Apache Corp,COM,037411105,"1,789",0.0%,"126,069",,
XOM,EXXON MOBIL CORPORATION,COM,30231G102,"1,667",0.0%,"40,513",,
CVX,CHEVRON CORPORATION,COM,166764100,"1,640",0.0%,"19,456",,
VST,Vistra Energy Corp,COM,92840M102,"1,628",0.0%,"82,819",,
OGE,OGE Energy Corp,COM,670837103,"1,201",0.0%,"37,687",,
