Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
LRCX,LAM RESEARCH CORP,COM,512807108,"4,271",0.1%,"10,163",,
NOW,SERVICENOW INC,COM,81762P102,"4,098",0.1%,"10,557",,
AURC,AURORA ACQUISITION CORP,CLASS A ORD SHS,G0698L103,"4,036",0.1%,"400,000",,
ADSK,AUTODESK INC,COM,052769106,"3,864",0.1%,"20,679",,
TW,TRADEWEB MKTS INC,CL A,892672106,"3,575",0.1%,"55,063",,
PKI,PERKINELMER INC,COM,714046109,"3,312",0.1%,"23,624",,
NAAC,NORTH ATLANTIC ACQUISITN COR,CL A SHS,G66139109,"3,260",0.1%,"322,531",,
IPVF,INTERPRIVATE III FINANCIAL P,COM CL A,46064R106,"3,049",0.0%,"300,000",,
VIV1N.MX,TELEFONICA BRASIL SA,NEW ADR,87936R205,"2,984",0.0%,"417,400",,
CPTK,CROWN PROPTECH ACQUISITIONS,SHS CL A,G25741102,"2,826",0.0%,"279,546",,
OPA,MAGNUM OPUS ACQUISITION LTD,SHS CL A,G5S70A104,"2,581",0.0%,"256,094",,
BIOT,BIOTECH ACQUISITION COMPANY,CL A SHS,G1125A108,"2,494",0.0%,"247,005",,
JBGS,JBG SMITH PPTYS,COM,46590V100,"2,214",0.0%,"116,700",,
SPG,SIMON PPTY GROUP INC NEW,COM,828806109,"2,055",0.0%,"17,500",,
APA,APA CORPORATION,COM,03743Q108,"2,044",0.0%,"43,800",,
MBAC,M3 BRIGADE ACQUISITION II CO,COM CL A,553800103,"2,007",0.0%,"199,998",,
EXAS,EXACT SCIENCES CORP,COM,30063P105,"1,884",0.0%,"38,062",,
PB,PROSPERITY BANCSHARES INC,COM,743606105,"1,875",0.0%,"25,800",,
RJF,RAYMOND JAMES FINL INC,COM,754730109,"1,848",0.0%,"17,300",,
FNV.TO,FRANCO NEV CORP,COM,351858105,"1,827",0.0%,"13,419",,
HTH,HILLTOP HOLDINGS INC,COM,432748101,"1,695",0.0%,"56,500",,
SCRM,SCREAMING EAGLE ACQUISITN CO,CLASS A ORD SHS,G79407105,"1,491",0.0%,"150,000",,
MRO,MARATHON OIL CORP,COM,565849106,"1,448",0.0%,"53,500",,
FERG,FERGUSON PLC NEW,SHS,G3421J106,"1,409",0.0%,"11,098",,
ZION,ZIONS BANCORPORATION N A,COM,989701107,"1,287",0.0%,"26,200",,
NVDA,NVIDIA CORPORATION,COM,67066G104,"1,266",0.0%,"8,667",,
CMA,COMERICA INC,COM,200340107,"1,209",0.0%,"18,100",,
MUSA,MURPHY USA INC,COM,626755102,"1,207",0.0%,"4,319",,
CATY,CATHAY GEN BANCORP,COM,149150104,"1,192",0.0%,"29,236",,
EMBK,EMBARK TECHNOLOGY INC,COM NEW,29079J202,"1,050",0.0%,"319,399",,
GHIX,GORES HOLDINGS IX INC,CLASS A COM,38287A101,"1,041",0.0%,"105,000",,
ZING,FTAC ZEUS ACQUISITION COR,CLASS A COM,30320F106,"1,010",0.0%,"100,000",,
GAMC,GOLDEN ARROW MERGER CORP,CLASS A COM,380799106,"1,001",0.0%,"99,999",,
PACX,PIONEER MERGER CORP,CL A SHS,G7S24C103,993,0.0%,"97,998",,
DXC,DXC TECHNOLOGY CO,COM,23355L106,964,0.0%,"36,400",,
ACAH,ATLANTIC COASTAL ACQUISTN CO,CLASS A COM,048453104,801,0.0%,"79,998",,
NGC,NORTHERN GENESIS ACQU CORP I,COM,66516W107,753,0.0%,"75,000",,
MGM,MGM RESORTS INTERNATIONAL,COM,552953101,700,0.0%,"20,900",,
ATEK,ATHENA TECHNOLOGY ACQ CORP I,CL A COM,04687C105,653,0.0%,"65,000",,
CNX,CNX RES CORP,COM,12653C108,577,0.0%,"34,300",,
AHRN,AHREN ACQUISITION CORP,CLASS A ORD SHS,G01322109,515,0.0%,"50,000",,
IVCB,INVESTCORP EUROPE ACQUISITIO,CLASS A ORD SHS,G4923T105,515,0.0%,"50,000",,
PWUP,POWERUP ACQUISITION CORP,CLASS A ORDI SHS,G7207P103,515,0.0%,"50,000",,
TGR,KIMBELL TIGER ACQUISITION CO,COM CL A,49436K106,514,0.0%,"50,000",,
RRAC,RIGEL RESOURCE ACQ CORP,CL A ORD SHS,G7573M106,514,0.0%,"50,000",,
HCMA,HCM ACQUISITION CO,CLASS A ORD SHS,G4365A101,513,0.0%,"50,000",,
PRLH,PEARL HOLDINGS ACQUISITN COR,CLASS A ORD SHS,G44525106,513,0.0%,"50,000",,
BFAC,BATTERY FUTURE ACQUISITION C,CL A ORD SHS,G0888J108,513,0.0%,"50,000",,
PPYA,PAPAYA GRWT OPPORTUNITY CORP,CLASS A COM,69882P102,512,0.0%,"50,000",,
STET,ST ENERGY TRANSITION I LTD,CL A ORD SHS,G8465L107,511,0.0%,"50,000",,
MTVC,MOTIVE CAPITAL CORP II,CL A ORD,G6293R106,511,0.0%,"49,998",,
JGGC,JAGUAR GLOBAL GROWTH CORP I,CLASS A ORD SHS,G5S11A106,511,0.0%,"50,000",,
ACAB,ATLANTIC COASTAL AQSTN CORP,CLASS A COM,04845A108,509,0.0%,"50,000",,
PACI,PROOF ACQUISITION CORP I,CL A COM,74349W104,509,0.0%,"50,000",,
HMA,HEARTLAND MEDIA ACQUISITION,CL A COM,42237V108,508,0.0%,"50,000",,
RJAC-UN,JACKSON ACQUISITION CO,UNIT 99/99/9999,46653C205,507,0.0%,"50,000",,
IVCP,SWIFTMERGE ACQUISITION CORP,CLASS A ORD SHS,G63836103,506,0.0%,"50,000",,
VPCB,VPC IMPACT ACQUISITION HLDG,CLASS A ORD,G9460L126,505,0.0%,"50,000",,
XPDB,POWER & DIGITAL INFRASTRUCTU,CLASS A COM,73919C100,504,0.0%,"50,000",,
FRSG,FIRST RESERVE SUSTAINABLE GW,CLASS A COM,336169107,502,0.0%,"50,000",,
GFGD,THE GROWTH FOR GOOD ACQU COR,CLASS A ORD SHS,G41522106,501,0.0%,"50,000",,
,AMCI ACQUISITION CORP II,CLASS A COM,00166R100,492,0.0%,"49,367",,
MEDP,MEDPACE HLDGS INC,COM,58506Q109,488,0.0%,"2,300",,
TSLA,TESLA INC,COM,88160R101,454,0.0%,"3,688",,
EMLD,FTAC EMERALD ACQUISITION COR,CLASS A COM,29103K100,440,0.0%,"44,000",,
KNSW,KNIGHTSWAN ACQUISITION CORP,CL A COM,499103109,427,0.0%,"40,000",,
VCXB,10X CAPITAL VENTURE ACQ III,CL A ORD SHS,G87077106,415,0.0%,"42,540",,
WNNR,ANDRETTI ACQUISITION CORP,CL A ORD SHS,G26735103,413,0.0%,"40,000",,
GGAA,GENESIS GRWT TECH ACQUSTN CO,CLASS A ORD SHS,G3R23D102,413,0.0%,"40,000",,
EVE,EVE MOBILITY ACQUISITION COR,CL A ORD SHS,G3218G109,412,0.0%,"40,000",,
HAIA,HEALTHCARE AI ACQUISITION CO,CLASS A ORD SHS,G4373K109,411,0.0%,"40,000",,
LGVC,LAMF GLOBAL VENTURES CORP I,CLASS A ORD,G5338L108,410,0.0%,"40,000",,
SCUA,SCULPTOR ACQUISITION CORP I,CL A COM,G7T983103,410,0.0%,"40,000",,
NFNT,INFINITE ACQUISITION CORP,CL A ORD SHS,G48028107,409,0.0%,"40,000",,
TGAA,TARGET GLOBAL ACQUISI I CORP,CLASS A ORD SHS,G8675N109,409,0.0%,"39,999",,
BPAC,BULLPEN PARLAY ACQUISITION C,CLASS A ORD SHS,G1792A100,409,0.0%,"40,000",,
NPAB,NEW PROVIDENCE ACQSITN CORP,CLASS A COM,64823D102,408,0.0%,"39,999",,
BYN,BANYAN ACQUISITION CORPORATI,CL A COM,06690B107,408,0.0%,"40,000",,
UTAA,UTA ACQUISITION CORPORATION,CLASS A ORD SHS,G9473A109,408,0.0%,"40,000",,
ITAQ,INDUSTRIAL TECH ACQSTNS II I,CLASS A COM,45635R108,407,0.0%,"40,000",,
PORT,SOUTHPORT ACQUISITION CORP,CL A COM,84465L105,407,0.0%,"40,000",,
BRD,BEARD ENERGY TRANSITION ACQ,CL A COM,07402Q101,407,0.0%,"40,000",,
CLIN,CLEAN EARTH ACQUISITIONS COR,CLASS A COM,184493104,404,0.0%,"40,000",,
GAQ,GENERATION ASIA I ACQUISITIO,CL A ORD SHS,G38258102,396,0.0%,"40,000",,
SVNA,7 ACQUISITION CORPORATION,SHS CL A,G80694105,396,0.0%,"38,520",,
SUAC,SHOULDERUP TECHNOLOGY ACQUIS,CL A COM,82537G104,386,0.0%,"37,838",,
BIOS,BIOPLUS ACQUISITION CORP,CLASS A ORD SHS,G11217117,370,0.0%,"36,000",,
,MCLAREN TECHNOLOGY ACQ CORP,CLASS A COM,58176U109,357,0.0%,"35,000",,
CREC,CRESCERA CAP ACQUISITION COR,CLASS A ORD SHS,G26507106,357,0.0%,"35,000",,
CFFS,CF ACQUISITION CORP VII,CLASS A COM,12521H107,356,0.0%,"34,998",,
EBAC,EUROPEAN BIOTECH ACQUTN CORP,CLASS A ORD SHS,G3167F102,353,0.0%,"34,998",,
SEDA,SDCL EDGE ACQUISITION CORP,CL A ORD SHS,G79471101,352,0.0%,"35,000",,
GIB-A.TO,CGI INC,CL A SUB VTG,12532H104,318,0.0%,"3,700",,
ALOR,ALSP ORCHID ACQUISITION CORP,CLASS A ORD,G0231L107,308,0.0%,"30,000",,
,COUNTER PRESS ACQUISITION CO,CLASS A ORD SHS,G2542B117,307,0.0%,"30,000",,
WQGA,WORLD QUANTUM GROWTH ACQUISI,SHS CL A,G5596W101,306,0.0%,"30,000",,
MNTN,EVEREST CONSOLIDATOR ACQ COR,CL A COM,29978K102,306,0.0%,"30,000",,
CSLM,CONSILIUM ACQUISITN CORP I L,CLASS A ORD SHS,G2365L101,304,0.0%,"30,000",,
BLEU,BLEUACACIA LTD,CLASS A ORD SHS,G11728105,301,0.0%,"30,000",,
RCAC,REVELSTONE CAPITAL ACQSTN CO,CLASS A COM,76137R106,300,0.0%,"30,000",,
ALPA,ALPHA HEALTHCARE ACQU CORP I,CLASS A COM,02073F104,297,0.0%,"30,000",,
TWCB,BILANDER ACQUISITION CORP,CL A COM,09001T106,296,0.0%,"30,000",,
LATG,LATAMGROWTH SPAC,CLASS A ORD SHS,G5380L105,267,0.0%,"26,000",,
APXI,APX ACQUISITION CORP I,CLASS A ORD SHS,G0440J109,265,0.0%,"25,914",,
APCA,AP ACQUISITION CORP,CL A ORD SHS,G04058106,258,0.0%,"25,000",,
DCRD,DECARBONIZATION PLUS ACQUISI,COM CL A,G2773W103,255,0.0%,"25,000",,
SZZL,SIZZLE ACQUISITION CORP,COMMON STOCK,83014E109,255,0.0%,"25,000",,
GSQB,G SQUARED ASCEND II INC,COM CL A,G42041106,254,0.0%,"24,999",,
FRON,FRONTIER ACQUISITION CORP,CLASS A ORD SHS,G36826108,252,0.0%,"25,000",,
LCAA,L CATTERTON ASIA ACQUISITION,CLASS A ORD SHS,G5346G125,252,0.0%,"24,999",,
PRPC,CC NEUBERGER PRINCIPAL HOLDN,SHS CL A,G1992N100,252,0.0%,"25,000",,
TCVA,TCV ACQUISITION CORP,CL A SHS,G8704C124,252,0.0%,"25,000",,
FTAA,FTAC ATHENA ACQUISITION CORP,CL A SHS,G37283101,252,0.0%,"25,000",,
CCVI,CHURCHILL CAPITAL CORP VI,COM CL A,17143W101,249,0.0%,"25,000",,
NSTB,NORTHERN STAR INVSTMNT CORP,COM CLASS A,66573W107,248,0.0%,"24,800",,
ZT,ZIMMER ENERGY TRANSITION ACQ,COM CL A,989570106,218,0.0%,"21,963",,
SPCM,SOUND POINT ACQUISITION CORP,CLASS A ORD SHS,G8274F101,217,0.0%,"20,000",,
CITE,CARTICA ACQUISITION CORP,CLASS A ORD SHS,G1995D109,207,0.0%,"20,000",,
GEEX,GAMES & ESPORTS EXPRNC ACQ C,CLASS A ORD SHS,G3731J119,206,0.0%,"20,000",,
WEL,INTEGRATED WELLNESS ACQ CORP,ORD SHS CL A,G4828B100,206,0.0%,"20,000",,
FRBN,FORBION EUROPEAN ACQUSTN COR,CLASS A ORD SHS,G3619H102,206,0.0%,"19,998",,
RONI,RICE ACQUISITION CORP II,SHS CL A,G75529100,203,0.0%,"20,000",,
FSRX,FINSERV ACQUISITION CORP II,COM CL A,31809Y103,201,0.0%,"20,000",,
DHHC,DIAMONDHEAD HOLDINGS CORP,CL A,25278L105,201,0.0%,"20,000",,
LDHA,LDH GROWTH CORP I,CLASS A ORD SHS,G54094100,201,0.0%,"20,000",,
ITQ,ITIQUIRA ACQUISITION CORP,CL A SHS,G49773107,201,0.0%,"20,000",,
FIAC,FOCUS IMPACT ACQUISITION COR,CLASS A COM,34417L109,187,0.0%,"18,392",,
LFAC,LF CAPITAL ACQUISITION CORP,CLASS A COM,50202D102,180,0.0%,"17,622",,
CXAC,C5 ACQUISITION CORPORATION,CL A COM,12530D105,164,0.0%,"16,070",,
TOAC,TALON 1 ACQUISITION CORP,CLASS A ORD,G86656108,153,0.0%,"14,800",,
LGAC,LAZARD GROWTH ACQUISITION CO,CL A ORD SHS,G54035103,151,0.0%,"15,000",,
DNAB,SOCIAL CAP SUVRETTA HLDS CRP,CLASS A ORD SHS,G8253U103,130,0.0%,"13,000",,
PIAI,PRIME IMPACT ACQUISITION I,SHS CL A,G61074103,103,0.0%,"10,077",,
PLAO,PATRIA LATIN AMRCN OPPRNTY A,CLASS A ORD SHS,G69454109,103,0.0%,"10,000",,
MCAA,MOUNTAIN & CO I ACQUISITN CO,CLASS A ORD,G6301J104,103,0.0%,"10,000",,
WPCA,WARBURG PINCUS CAPTAL CORP I,SHS CL A,G9461D107,101,0.0%,"10,000",,
PICC,PIVOTAL INVESTMENT CORP III,COM CL A,72582M106,101,0.0%,"10,000",,
HCNE,JAWS HURRICANE ACQUISITN COR,CLASS A COM,47201B103,100,0.0%,"10,000",,
JUGG,JAWS JUGGERNAUT ACQUISITN CO,CLASS A ORD SHS,G50735102,100,0.0%,"10,000",,
ATAQ,ALTIMAR ACQUISITION CORP III,SHS CL A,G0370U108,100,0.0%,"10,000",,
TRTL,TORTOISEECOFIN ACQUISITION C,SHS CL A,G8956E109,99,0.0%,"10,000",,
LIFWZ,MSP RECOVERY INC,*W EXP 05/23/202,553745118,44,0.0%,"30,000",,
GXIIW,GX ACQUISITION CORP II,*W EXP 03/17/202,36260F113,41,0.0%,"50,000",,
AAC/WS,ARES ACQUISITION CORPORATION,*W EXP 02/02/202,G33032122,33,0.0%,"72,500",,
RUMBW,RUMBLE INC,*W EXP 09/16/202,78137L113,32,0.0%,"25,000",,
,BEARD ENERGY TRANSITION ACQ,*W EXP 99/99/999,07402Q119,12,0.0%,"20,000",,
SCRMW,SCREAMING EAGLE ACQUISITN CO,*W EXP 01/05/202,G79407121,11,0.0%,"50,000",,
FRXB/WS,FOREST ROAD ACQUISITION COR,*W EXP 01/15/202,34619V111,10,0.0%,"30,000",,
APGB/WS,APOLLO STRATEGIC GRWT CPTL I,*W EXP 02/12/202,G0412A128,8,0.0%,"60,000",,
GHIXW,GORES HOLDINGS IX INC,*W EXP 01/14/202,38287A119,8,0.0%,"35,000",,
ERESW,EAST RES ACQUISITION CO,*W EXP 07/01/202,274681113,8,0.0%,"50,443",,
HZON/WS,HORIZON ACQUISITION CORPORAT,*W EXP 10/19/202,G46044114,7,0.0%,"17,566",,
JGGCW,JAGUAR GLOBAL GROWTH CORP I,*W EXP 11/23/202,G5S11A130,7,0.0%,"25,000",,
FACT/WS,FREEDOM ACQUISITION I CORP,*W EXP 03/02/202,G3663X128,7,0.0%,"37,500",,
JCICW,JACK CREEK INVESTMENT CORP,*W EXP 10/01/202,G4989X123,7,0.0%,"37,500",,
DCRDW,DECARBONIZATION PLUS ACQUISI,*W EXP 07/15/202,G2773W111,7,0.0%,"12,500",,
HPX/WS,HPX CORP,*W EXP 07/14/202,G32219126,6,0.0%,"20,200",,
FZT/WS,FAST ACQUISITION CORP II,*W EXP 03/16/202,311874119,6,0.0%,"10,000",,
HHLA/WS,HH&L ACQUISITION CO,*W EXP 02/04/202,G39714129,5,0.0%,"100,000",,
GFX/WS,GOLDEN FALCON ACQUISITION CO,*W EXP 11/04/202,38102H117,5,0.0%,"35,000",,
OABIW,OMNIAB INC,*W EXP 11/01/202,68218J111,5,0.0%,"10,000",,
,KENSINGTON CAPITAL ACQUISITI,*W EXP 99/99/999,G5251K129,5,0.0%,"33,750",,
GGAAW,GENESIS GRWT TECH ACQUSTN CO,*W EXP 99/99/999,G3R23D128,4,0.0%,"20,000",,
,LANVIN GROUP HOLDINGS LIMITE,*W EXP 99/99/999,G5380J118,4,0.0%,"15,000",,
BYTSW,BYTE ACQUISITION CORP,*W EXP 03/18/202,G1R25Q113,3,0.0%,"37,500",,
RCACW,REVELSTONE CAPITAL ACQSTN CO,*W EXP 09/15/202,76137R114,3,0.0%,"15,000",,
ADERW,26 CAPITAL ACQUISITION CORP,*W EXP 12/31/202,90138P118,3,0.0%,"12,500",,
OSI/WS,OSIRIS ACQUISITION CORP,*W EXP 05/01/202,68829A111,3,0.0%,"25,000",,
,KIMBELL TIGER ACQUISITION CO,*W EXP 09/15/202,49436K114,3,0.0%,"25,000",,
SZZLW,SIZZLE ACQUISITION CORP,*W EXP 11/02/202,83014E117,3,0.0%,"12,500",,
PNTM/WS,PONTEM CORPORATION,*W EXP 01/05/202,G71707122,2,0.0%,"25,000",,
PWUPW,POWERUP ACQUISITION CORP,*W EXP 05/23/202,G7207P129,2,0.0%,"25,000",,
UTAAW,UTA ACQUISITION CORPORATION,*W EXP 10/30/202,G9473A117,2,0.0%,"20,000",,
CSLMR,CONSILIUM ACQUISITN CORP I L,RIGHT 07/01/2023,G2365L127,2,0.0%,"30,000",,
AHRNW,AHREN ACQUISITION CORP,*W EXP 12/09/202,G01322125,2,0.0%,"25,000",,
ESM/WS,ESM ACQUISITION CORPORATION,*W EXP 02/02/202,G3195H112,2,0.0%,"20,000",,
HERAW,FTAC HERA ACQUISITION CORP,*W EXP 02/28/202,G3728Y111,2,0.0%,"93,750",,
,RIGEL RESOURCE ACQ CORP,*W EXP 99/99/999,G7573M114,2,0.0%,"25,000",,
CFIVW,CF ACQUISITION CORP IV,*W EXP 12/31/202,12520T110,2,0.0%,"33,333",,
CPUH/WS,COMPUTE HEALTH ACQUISITIN CO,*W EXP 01/25/202,204833115,2,0.0%,"25,000",,
JWSM/WS,JAWS MUSTANG ACQUISITION COR,*W EXP 01/30/202,G50737124,2,0.0%,"43,750",,
EBACW,EUROPEAN BIOTECH ACQUTN CORP,*W EXP 03/06/202,G3167F128,2,0.0%,"11,666",,
GFGDW,THE GROWTH FOR GOOD ACQU COR,*W EXP 11/12/202,G41522114,1,0.0%,"25,000",,
MLACW,MALACCA STRAITS ACQUISITION,*W EXP 06/30/202,G5859B109,1,0.0%,"50,000",,
LVRAW,LEVERE HOLDINGS CORP,*W EXP 03/09/202,G5462L122,1,0.0%,"33,333",,
EOCW/WS,ELLIOTT OPPORTUNITY II CORP,*W EXP 03/02/202,G30092111,1,0.0%,"12,500",,
,SCULPTOR ACQUISITION CORP I,*W EXP 99/99/999,G7T983111,1,0.0%,"20,000",,
PPYAW,PAPAYA GRWT OPPORTUNITY CORP,*W EXP 12/31/202,69882P110,1,0.0%,"25,000",,
EMLDW,FTAC EMERALD ACQUISITION COR,*W EXP 10/19/202,29103K118,1,0.0%,"22,000",,
CSTA/WS,CONSTELLATION ACQUISITN CORP,*W EXP 01/29/202,G2R18K113,1,0.0%,"41,666",,
,AP ACQUISITION CORP,*W EXP 12/07/202,G04058114,1,0.0%,"12,500",,
SDACW,SUSTAINABLE DEVELP ACQU I CO,*W EXP 02/04/202,86934L111,1,0.0%,"25,000",,
SPCMW,SOUND POINT ACQUISITION CORP,*W EXP 02/25/202,G8274F119,1,0.0%,"10,000",,
HAIAW,HEALTHCARE AI ACQUISITION CO,*W EXP 99/99/999,G4373K117,1,0.0%,"20,000",,
EVE-WT,EVE MOBILITY ACQUISITION COR,*W EXP 12/31/202,G3218G117,1,0.0%,"20,000",,
GFGDR,THE GROWTH FOR GOOD ACQU COR,RIGHT 11/12/2026,G41522130,1,0.0%,"50,000",,
ECXWW,ECARX HOLDINGS INC,*W EXP 12/20/202,G29201111,1,0.0%,"12,500",,
ZINGW,FTAC ZEUS ACQUISITION COR,*W EXP 04/15/202,30320F114,1,0.0%,"50,000",,
ATEK-WT,ATHENA TECHNOLOGY ACQ CORP I,*W EXP 10/17/202,04687C113,1,0.0%,"32,500",,
LATGW,LATAMGROWTH SPAC,*W EXP 01/20/202,G5380L121,1,0.0%,"13,000",,
,INFINITE ACQUISITION CORP,*W EXP 11/23/202,G48028123,1,0.0%,"20,000",,
