Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
ENB.TO,ENBRIDGE INC,COM,29250N105,"427,015",2.8%,"10,932,972",,
FTS.TO,FORTIS INC,COM,349553107,"313,046",2.1%,"6,502,301",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"231,176",1.5%,"4,977,535",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"145,272",1.0%,"4,796,416",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"138,203",0.9%,"5,526,987",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"97,287",0.6%,"2,307,229",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"41,799",0.3%,"900,000",,call
TA.TO,TRANSALTA CORP,COM,89346D107,"17,092",0.1%,"1,547,189",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"15,232",0.1%,"1,242,664",,
CPG.TO,CRESCENT PT ENERGY CORP,COM,22576C101,"13,473",0.1%,"2,527,703",,
CVX,CHEVRON CORP NEW,COM,166764100,"13,134",0.1%,"111,926",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"11,717",0.1%,"300,000",,call
SHV,ISHARES TR,SHORT TREAS BD,464288679,"11,258",0.1%,"101,956",,
SQ,BLOCK INC,CL A,852234103,"10,576",0.1%,"65,482",,
XOM,EXXON MOBIL CORP,COM,30231G102,"10,551",0.1%,"172,435",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"10,377",0.1%,"111,162",,
AEP,AMERICAN ELEC PWR CO INC,COM,025537101,"10,360",0.1%,"116,442",,
ECL,ECOLAB INC,COM,278865100,"9,343",0.1%,"39,830",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"9,086",0.1%,"300,000",,call
COP,CONOCOPHILLIPS,COM,20825C104,"6,579",0.0%,"91,146",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"6,522",0.0%,"180,788",,
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"5,357",0.0%,"121,612",,
ERF.TO,ENERPLUS CORP,COM,292766102,"5,304",0.0%,"504,274",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"3,560",0.0%,"283,099",,
EWC,ISHARES INC,MSCI CDA ETF,464286509,"3,493",0.0%,"90,896",,
SLB,SCHLUMBERGER LTD,COM STK,806857108,"3,034",0.0%,"101,298",,
CSX,CSX CORP,COM,126408103,"2,477",0.0%,"65,884",,
IVZ,INVESCO LTD,SHS,G491BT108,"2,406",0.0%,"104,530",,
AVA,AVISTA CORP,COM,05379B107,"2,122",0.0%,"49,950",,
OVV.TO,OVINTIV INC,COM,69047Q102,"1,956",0.0%,"58,196",,
VEA,VANGUARD TAX-MANAGED INTL FD,FTSE DEV MKT ETF,921943858,"1,752",0.0%,"34,305",,
BHP,BHP GROUP LTD,SPONSORED ADS,088606108,"1,738",0.0%,"28,794",,
WMB,WILLIAMS COS INC,COM,969457100,"1,659",0.0%,"63,716",,
PPL,PPL CORP,COM,69351T106,"1,514",0.0%,"50,377",,
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,926,0.0%,"8,832",,
HUN,HUNTSMAN CORP,COM,447011107,821,0.0%,"23,530",,
EOG,EOG RES INC,COM,26875P101,750,0.0%,"8,444",,
EL,LAUDER ESTEE COS INC,CL A,518439104,748,0.0%,"2,021",,
STX,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,G7997R103,697,0.0%,"6,165",,
CTRA,COTERRA ENERGY INC,COM,127097103,562,0.0%,"29,559",,
SO,SOUTHERN CO,COM,842587107,484,0.0%,"7,052",,
CNX,CNX RES CORP,COM,12653C108,436,0.0%,"31,680",,
PGR,PROGRESSIVE CORP,COM,743315103,388,0.0%,"3,786",,
MRO,MARATHON OIL CORP,COM,565849106,341,0.0%,"20,798",,
TER,TERADYNE INC,COM,880770102,333,0.0%,"2,035",,
HRL,HORMEL FOODS CORP,COM,440452100,326,0.0%,"6,687",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,292,0.0%,"18,426",,
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,233,0.0%,"2,165",,
PXD,PIONEER NAT RES CO,COM,723787107,216,0.0%,"1,188",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,203,0.0%,"7,001",,
