"Manager","Report Date","Value ($000)","Shares","Option Type"
"Mn Services Vermogensbeheer B.V.","12/31/2022","10,876","161,526",""
"Cullen Capital Management, LLC","12/31/2022","970","14,374",""
"YOUSIF CAPITAL MANAGEMENT, LLC","12/31/2022","379","5,622",""
"Coston, McIsaac & Partners","12/31/2022","18","275",""
