Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
OXY,OCCIDENTAL PETROLEUM CORP,COM,674599105,"297,468",19%,"6,020,418",,
HP,HELMERICH & PAYNE INC,COM,423452101,"24,786",1.6%,"774,105",,
