Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
VST,Vistra Energy Corp,COM,92840M102,"461,257",3.9%,"20,063,367",,
TA.TO,TRANSALTA CORPORATION,COMMON STOCK,89346D107,"100,252",0.9%,"14,031,743",,
