Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
OXY,OCCIDENTAL PETE CORP,COM,674599105,"144,463",0.6%,"3,505,522",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"143,151",0.6%,"3,601,757",,
XOM,EXXON MOBIL CORP,COM,30231G102,"33,850",0.1%,"485,100",,
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"23,438",0.1%,"902,500",,
CVX,CHEVRON CORP NEW,COM,166764100,"15,664",0.1%,"129,984",,
PSX,PHILLIPS 66,COM,718546104,"12,311",0.1%,"110,500",,
EE,EL PASO ELEC CO,COM NEW,283677854,"12,103",0.1%,"178,268",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"12,048",0.1%,"372,628",,
EOG,EOG RES INC,COM,26875P101,"11,437",0.0%,"136,549",,
VLO,VALERO ENERGY CORP NEW,COM,91913Y100,"11,238",0.0%,"120,000",,
APA,APACHE CORP,COM,037411105,"9,980",0.0%,"390,000",,
GTE,GRAN TIERRA ENERGY INC,COM,38500T101,"9,804",0.0%,"7,600,000",,
NBR,NABORS INDUSTRIES LTD,SHS,G6359F103,"8,717",0.0%,"3,026,900",,
HAL,HALLIBURTON CO,COM,406216101,"8,197",0.0%,"335,000",,
CTRA,CABOT OIL & GAS CORP,COM,127097103,"7,639",0.0%,"438,766",,
GLNG,GOLAR LNG LTD BERMUDA,SHS,G9456A100,"6,248",0.0%,"439,400",,
COP,CONOCOPHILLIPS,COM,20825C104,"4,172",0.0%,"64,148",,
NAT,NORDIC AMERICAN TANKERS LIMI,COM,G65773106,"3,955",0.0%,"803,800",,
INSW,INTERNATIONAL SEAWAYS INC,COM,Y41053102,"3,559",0.0%,"119,600",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"2,473",0.0%,"60,000",,call
