year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2024,KAR AU Equity 2024,127.937,0.059,4641.73,30.148,,,31.299,,,,,,155.129,4432.73,,,,,2.101,827.1401,776.5,657.1401,KAROON ENERGY LTD,764.3697,1.39,511.2,341.2,1941.5

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,96191.22765449865,44.35997742338354,3497225.5848638667,3593461.172495789
BMO,50671.33019275494,23.36781760845214,1842258.1423504665,1892952.8403608298
TD,46235.95829260762,21.322381635209904,1681001.2744862167,1727258.5551604596
Scotiabank,22854.372195518124,10.539624655381704,830916.6762612719,853781.5880814454
CIBC,16679.856357875586,7.692157273616386,606429.7319932232,623117.2805083724
National Bank of Canada,37601.75987281859,17.34059601597893,1367087.6219135001,1404706.7223823348
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,0.0,0.0,0.0,0.0
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,2729.9089098352088,1.2589370211922846,99251.33004971084,101982.49789656725
OMERS,0.0,0.0,0.0,0.0
CPPIB,33152.565156197285,15.288785450773737,1205328.1977496122,1238496.0516912602
Healthcare of Ontario Pension Plan Trust Fund,2626.5298176142346,1.2112622559481607,95492.77518903502,98120.51626890521
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,272.9519534723265,0.1258757455221497,9923.717353422808,10196.795182640657
