Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
STX,SEAGATE TECHNOLOGY PLC,SHS,G7945M107,"31,421",0.0%,"535,099",,
TER,TERADYNE INC,COM,880770102,"29,020",0.0%,"213,858",,
DTE,DTE ENERGY CO,COM,233331107,"27,062",0.0%,"229,380",,
CTRA,CABOT OIL & GAS CORP,COM,127097103,"25,558",0.0%,"1,416,721",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"24,992",0.0%,"1,364,200",,put
BHP,BHP GROUP LTD,SPONSORED ADS,088606108,"24,491",0.0%,"343,601",,
OKE,ONEOK INC NEW,COM,682680103,"24,112",0.0%,"584,783",,
SQ,SQUARE INC,CL A,852234103,"23,639",0.0%,"104,828",,
HUN,HUNTSMAN CORP,COM,447011107,"23,232",0.0%,"810,041",,
HRL,HORMEL FOODS CORP,COM,440452100,"21,815",0.0%,"490,959",,
PKI,PERKINELMER INC,COM,714046109,"21,322",0.0%,"133,893",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"19,476",0.0%,"1,063,100",,call
NI,NISOURCE INC,COM,65473P105,"19,315",0.0%,"882,767",,
PNW,PINNACLE WEST CAP CORP,COM,723484101,"19,016",0.0%,"247,950",,
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,"18,563",0.0%,"318,400",,call
CNP,CENTERPOINT ENERGY INC,COM,15189T107,"18,351",0.0%,"882,680",,
SHV,ISHARES TR,SHORT TREAS BD,464288679,"17,124",0.0%,"154,956",,
OVV.TO,OVINTIV INC,COM,69047Q102,"16,337",0.0%,"954,280",,call
NEE,NEXTERA ENERGY INC,COM,65339F101,"15,938",0.0%,"200,000",,put
TRP.TO,TC ENERGY CORP,COM,87807B107,"15,919",0.0%,"377,500",,put
CR,CRANE CO,COM,224399105,"15,169",0.0%,"186,771",,
VST,VISTRA CORP,COM,92840M102,"14,838",0.0%,"700,880",,
ARCH,ARCH RESOURCES INC,CL A,03940R107,"14,182",0.0%,"291,153",,
ET,ENERGY TRANSFER LP,COM UT LTD PTN,29273V100,"13,884",0.0%,"2,032,824",,
MDC,M D C HLDGS INC,COM,552676108,"12,738",0.0%,"268,443",,
POR,PORTLAND GEN ELEC CO,COM NEW,736508847,"12,582",0.0%,"300,279",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"12,105",0.0%,"151,900",,call
EQT,EQT CORP,COM,26884L109,"11,643",0.0%,"765,000",,put
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"10,906",0.0%,"595,000",,put
SAIL,SAILPOINT TECHNOLOGIES HLDGS,COM,78781P105,"10,604",0.0%,"183,330",,
KAR,KAR AUCTION SVCS INC,COM,48238T109,"9,701",0.0%,"489,971",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"9,480",0.0%,"358,400",,call
ROCC,PENN VA CORP,COM,70788V102,"9,233",0.0%,"704,249",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"9,189",0.0%,"217,900",,call
TA.TO,TRANSALTA CORP,COM,89346D107,"9,104",0.0%,"1,080,000",,call
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,"8,524",0.0%,"146,202",,
EVRG,EVERGY INC,COM,30034W106,"8,378",0.0%,"159,766",,
LNT,ALLIANT ENERGY CORP,COM,018802108,"8,355",0.0%,"172,086",,
ERF.TO,ENERPLUS CORP,COM,292766102,"8,281",0.0%,"2,313,220",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"8,015",0.0%,"302,800",,call
AXL,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,"7,970",0.0%,"887,568",,
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"7,823",0.0%,"426,745",,
MRO,MARATHON OIL CORP,COM,565849106,"7,405",0.0%,"969,260",,
NRG,NRG ENERGY INC,COM NEW,629377508,"7,332",0.0%,"184,600",,call
IVZ,INVESCO LTD,SHS,G491BT108,"6,451",0.0%,"340,560",,
CQP,CHENIERE ENERGY PARTNERS LP,COM UNIT,16411Q101,"6,202",0.0%,"169,000",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"6,012",0.0%,"299,400",,put
APA,APACHE CORP,COM,037411105,"5,949",0.0%,"357,100",,call
OXY,OCCIDENTAL PETE CORP,COM,674599105,"5,889",0.0%,"293,300",,call
FE,FIRSTENERGY CORP,COM,337932107,"5,587",0.0%,"185,000",,put
VET.TO,VERMILION ENERGY INC,COM,923725105,"5,408",0.0%,"1,046,057",,
COP,CONOCOPHILLIPS,COM,20825C104,"5,352",0.0%,"118,000",,put
SAIL,SAILPOINT TECHNOLOGIES HLDGS,COM,78781P105,"5,206",0.0%,"90,000",,call
APA,APACHE CORP,COM,037411105,"4,859",0.0%,"291,663",,
PDCE,PDC ENERGY INC,COM,69327R101,"4,366",0.0%,"178,000",,call
PPC,PILGRIMS PRIDE CORP,COM,72147K108,"4,064",0.0%,"207,988",,
CNX,CNX RES CORP,COM,12653C108,"3,203",0.0%,"250,400",,call
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"3,175",0.0%,"173,200",,call
MDU,MDU RES GROUP INC,COM,552690109,"2,992",0.0%,"110,819",,
SIBN,SI BONE INC,COM,825704109,"2,759",0.0%,"98,224",,
ATH,ATHENE HOLDING LTD,CL A,G0684D107,"2,716",0.0%,"61,080",,
NOG,NORTHERN OIL AND GAS INC MN,COM,665531307,"2,687",0.0%,"251,600",,call
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"2,679",0.0%,"30,000",,put
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"2,679",0.0%,"30,000",,call
GEL,GENESIS ENERGY L P,UNIT LTD PARTN,371927104,"2,575",0.0%,"389,557",,
SNP,CHINA PETROLEUM & CHEMICAL C,SPON ADR H SHS,16941R108,"2,514",0.0%,"52,379",,
MTDR,MATADOR RES CO,COM,576485205,"2,370",0.0%,"150,000",,call
ENB.TO,ENBRIDGE INC,COM,29250N105,"1,881",0.0%,"56,600",,call
IDA,IDACORP INC,COM,451107106,"1,654",0.0%,"18,304",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"1,620",0.0%,"75,000",,call
BKH,BLACK HILLS CORP,COM,092113109,"1,566",0.0%,"26,345",,
ADX,ADAMS DIVERSIFIED EQUITY FD,COM,006212104,"1,537",0.0%,"88,333",,
OKE,ONEOK INC NEW,COM,682680103,"1,521",0.0%,"36,900",,call
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"1,481",0.0%,"230,000",,call
NWE,NORTHWESTERN CORP,COM NEW,668074305,"1,463",0.0%,"25,810",,
MGEE,MGE ENERGY INC,COM,55277P104,"1,326",0.0%,"19,553",,
ENR,ENERGIZER HLDGS INC NEW,COM,29272W109,"1,320",0.0%,"28,823",,
NFG,NATIONAL FUEL GAS CO N J,COM,636180101,"1,279",0.0%,"29,315",,
NCR,NCR CORP NEW,COM,62886E108,"1,223",0.0%,"33,267",,
VEDL,VEDANTA LIMITED,SPONSORED ADR,92242Y100,"1,201",0.0%,"120,601",,
CNX,CNX RES CORP,COM,12653C108,"1,155",0.0%,"90,254",,
PNM,PNM RES INC,COM,69349H107,"1,137",0.0%,"23,435",,
SCI,SERVICE CORP INTL,COM,817565104,"1,092",0.0%,"21,881",,
HCI,HCI GROUP INC,COM,40416E103,"1,069",0.0%,"19,736",,
ALE,ALLETE INC,COM NEW,018522300,986,0.0%,"15,227",,
EQT,EQT CORP,COM,26884L109,978,0.0%,"64,203",,
AVA,AVISTA CORP,COM,05379B107,896,0.0%,"22,442",,
PDCE,PDC ENERGY INC,COM,69327R101,888,0.0%,"36,199",,
AXL,AMERICAN AXLE & MFG HLDGS IN,COM,024061103,808,0.0%,"90,000",,call
ACBI,ATLANTIC CAP BANCSHARES INC,COM,048269203,800,0.0%,"47,126",,
ORI,OLD REP INTL CORP,COM,680223104,789,0.0%,"41,794",,
MNR,MONMOUTH REAL ESTATE INVT CO,CL A,609720107,768,0.0%,"47,309",,
EWC,ISHARES INC,MSCI CDA ETF,464286509,734,0.0%,"23,081",,
SWN,SOUTHWESTERN ENERGY CO,COM,845467109,698,0.0%,"212,741",,
AR,ANTERO RESOURCES CORP,COM,03674X106,676,0.0%,"101,490",,
CNX,CNX RES CORP,COM,12653C108,659,0.0%,"51,500",,put
OGE,OGE ENERGY CORP,COM,670837103,582,0.0%,"18,418",,
MTDR,MATADOR RES CO,COM,576485205,579,0.0%,"36,683",,
BC,BRUNSWICK CORP,COM,117043109,549,0.0%,"6,482",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,528,0.0%,"35,800",,call
RRC,RANGE RES CORP,COM,75281A109,482,0.0%,"60,364",,
APA,APACHE CORP,COM,037411105,471,0.0%,"28,300",,put
SM,SM ENERGY CO,COM,78454L100,469,0.0%,"50,801",,
OTTR,OTTER TAIL CORP,COM,689648103,409,0.0%,"9,698",,
CRK,COMSTOCK RES INC,COM,205768302,381,0.0%,"76,500",,put
CVX,CHEVRON CORP NEW,COM,166764100,373,0.0%,"4,070",,call
MGY,MAGNOLIA OIL & GAS CORP,CL A,559663109,358,0.0%,"41,144",,
NHC,NATIONAL HEALTHCARE CORP,COM,635906100,356,0.0%,"4,976",,
AR,ANTERO RESOURCES CORP,COM,03674X106,334,0.0%,"50,000",,put
CRK,COMSTOCK RES INC,COM,205768302,273,0.0%,"54,796",,
BHF,BRIGHTHOUSE FINL INC,COM,10922N103,256,0.0%,"6,670",,
BLU.TO,BELLUS HEALTH INC NEW,COM NEW,07987C204,256,0.0%,"73,347",,
MUR,MURPHY OIL CORP,COM,626717102,255,0.0%,"18,025",,
ENLC,ENLINK MIDSTREAM LLC,COM UNIT REP LTD,29336T100,249,0.0%,"61,625",,
OVV.TO,OVINTIV INC,COM,69047Q102,240,0.0%,"14,000",,put
MYE,MYERS INDS INC,COM,628464109,231,0.0%,"10,555",,
SRG,SERITAGE GROWTH PPTYS,CL A,81752R100,217,0.0%,"15,327",,
ARLP,ALLIANCE RESOURCE PARTNERS L,UT LTD PART,01877R108,186,0.0%,"36,938",,
KOS,KOSMOS ENERGY LTD,COM,500688106,184,0.0%,"63,734",,
EQNR,EQUINOR ASA,SPONSORED ADR,29446M102,141,0.0%,"7,585",,
DBI,DESIGNER BRANDS INC,CL A,250565108,140,0.0%,"15,241",,
SRG,SERITAGE GROWTH PPTYS,CL A,81752R100,131,0.0%,"9,300",,put
INDY,ISHARES TR,INDIA 50 ETF,464289529,99,0.0%,"2,283",,
TALO,TALOS ENERGY INC,COM,87484T108,82,0.0%,"8,501",,
MEG,MONTROSE ENVIRONMENTAL GROUP,COM,615111101,70,0.0%,"1,735",,
CEIX,CONSOL ENERGY INC DISC COML,COM,20854L108,61,0.0%,"7,476",,
CPE,CALLON PETE CO DEL,COM,13123X508,59,0.0%,"4,063",,
BRY,BERRY CORP,COM,08579X101,46,0.0%,"10,604",,
CLM,CORNERSTONE STRATEGIC VALUE,COM,21924B302,43,0.0%,"3,500",,
ESTE,EARTHSTONE ENERGY INC,CL A,27032D304,41,0.0%,"7,021",,
TELL,TELLURIAN INC NEW,COM,87968A104,39,0.0%,"25,834",,
BTU,PEABODY ENGR CORP,COM,704551100,36,0.0%,"10,836",,
WTI,W & T OFFSHORE INC,COM,92922P106,36,0.0%,"14,572",,
TCS,CONTAINER STORE GROUP INC,COM,210751103,35,0.0%,"3,006",,
EPM,EVOLUTION PETE CORP,COM,30049A107,34,0.0%,"11,154",,
GTE,GRAN TIERRA ENERGY INC,COM,38500T101,34,0.0%,"63,694",,
PEY,INVESCO EXCHANGE TRADED FD T,HIG YLD EQ DIV,46137V563,29,0.0%,"1,633",,
GLTR,ABERDEEN STD PRECIOUS METALS,PHYSCL PM BASKET,003263100,23,0.0%,244,,
IPO,RENAISSANCE CAP GREENWICH FD,IPO ETF,759937204,20,0.0%,300,,
SQZ,SQZ BIOTECHNOLOGIES CO,COM,78472W104,19,0.0%,700,,
NC,NACCO INDS INC,CL A,629579103,16,0.0%,663,,
SBOW,SILVERBOW RES INC,COM,82836G102,10,0.0%,"1,652",,
CPE,CALLON PETE CO DEL,COM,13123X508,9,0.0%,600,,put
NEXT,NEXTDECADE CORP,COM,65342K105,7,0.0%,"3,280",,
PNRG,PRIMEENERGY RESOURCES CORP,COM,74158E104,3,0.0%,81,,
SHG,SHINHAN FINANCIAL GROUP CO L,SPN ADR RESTRD,824596100,3,0.0%,101,,
AMR,CONTURA ENERGY INC,COM,21241B100,2,0.0%,112,,
SD,SANDRIDGE ENERGY INC,COM NEW,80007P869,1,0.0%,234,,
CRC,CALIFORNIA RES CORP,COMMON STOCK,13057Q305,0,0.0%,3,,
