HAL US 2023,3443.17,845.388,203.023,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,38888.35,23018,32137.35,HALLIBURTON CO,899,36.15,8973,2264,24683
HAL US 2022,3320.35,406.684,177.342,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,58.292,119.05,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,42260.7,20297,35493.7,HALLIBURTON CO,904,39.35,9084,2346,23255
HAL US 2021,3503.44,251.466,155.611,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,85.669,69.942,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,27785.52,15295,20491.52,HALLIBURTON CO,892,22.87,10323,3044,22321
HAL US 2020,2626.56,191.451,125.821,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,70.786,55.035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,25150.5,14445,16726.5,HALLIBURTON CO,881,18.9,10978,2563,20680
HAL US 2019,4354.37,249.259,232.996,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,96.595,136.401,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30732.66,22408,21484.66,HALLIBURTON CO,875,24.47,11503,2268,25377
HAL US 2018,3860.55,374.623,73.388,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,73.388,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31509.18,23995,23151.18,HALLIBURTON CO,875,26.58,10344,2008,25982
