Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
PGR,PROGRESSIVE CORP,COM,743315103,"475,956",5.1%,"3,669,390",,
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,"278,060",3.0%,"2,032,903",,
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"6,589",0.1%,"135,283",,
ESTE,EARTHSTONE ENERGY INC,CL A,27032D304,"5,825",0.1%,"409,400",,
AEP,AMERICAN ELEC PWR CO INC,COM,025537101,"4,881",0.1%,"51,415",,
POR,PORTLAND GEN ELEC CO,COM NEW,736508847,"4,576",0.0%,"93,394",,
XEL,XCEL ENERGY INC,COM,98389B100,"4,458",0.0%,"63,592",,
NRG,NRG ENERGY INC,COM NEW,629377508,"4,350",0.0%,"136,728",,
NFG,NATIONAL FUEL GAS CO,COM,636180101,"4,299",0.0%,"67,915",,
EVRG,EVERGY INC,COM,30034W106,"4,043",0.0%,"64,250",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"4,027",0.0%,"72,530",,
FTS.TO,FORTIS INC,COM,349553107,"3,926",0.0%,"98,117",,
PDCE,PDC ENERGY INC,COM,69327R101,"3,920",0.0%,"61,764",,
FE,FIRSTENERGY CORP,COM,337932107,"3,875",0.0%,"92,404",,
XOM,EXXON MOBIL CORP,COM,30231G102,"3,529",0.0%,"32,001",,
COP,CONOCOPHILLIPS,COM,20825C104,"3,192",0.0%,"27,053",,
WEC,WEC ENERGY GROUP INC,COM,92939U106,"3,153",0.0%,"33,637",,
MOH,MOLINA HEALTHCARE INC,COM,60855R100,"3,007",0.0%,"9,108",,
PNM,PNM RES INC,COM,69349H107,"2,965",0.0%,"60,786",,
EQT,EQT CORP,COM,26884L109,"2,942",0.0%,"86,987",,
