Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
CSX,CSX CORP,COM,126408103,"255,968",3.0%,"2,820,589",,
MSFT,MICROSOFT CORP,COM,594918104,"244,167",2.9%,"1,097,775",,
NFG,NATIONAL FUEL GAS CO N J,COM,636180101,"2,793",0.0%,"67,911",,
MDU,MDU RES GROUP INC,COM,552690109,"2,685",0.0%,"101,953",,
OGE,OGE ENERGY CORP,COM,670837103,"2,651",0.0%,"83,207",,
WEC,WEC ENERGY GROUP INC,COM,92939U106,"2,000",0.0%,"21,728",,
DTE,DTE ENERGY CO,COM,233331107,"1,968",0.0%,"16,210",,
BC,BRUNSWICK CORP,COM,117043109,"1,751",0.0%,"22,970",,
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"1,295",0.0%,"14,141",,
NWE,NORTHWESTERN CORP,COM NEW,668074305,"1,189",0.0%,"20,392",,
PGR,PROGRESSIVE CORP,COM,743315103,"1,132",0.0%,"11,445",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"1,035",0.0%,"13,415",,
ALE,ALLETE INC,COM NEW,018522300,"1,024",0.0%,"16,528",,
DOW,DOW INC,COM,260557103,"1,001",0.0%,"18,028",,
ORI,OLD REP INTL CORP,COM,680223104,983,0.0%,"49,897",,
STX,SEAGATE TECHNOLOGY PLC,SHS,G7945M107,939,0.0%,"15,106",,
CTRA,CABOT OIL & GAS CORP,COM,127097103,809,0.0%,"49,665",,
APA,APACHE CORP,COM,037411105,763,0.0%,"53,776",,
SCI,SERVICE CORP INTL,COM,817565104,667,0.0%,"13,594",,
EL,LAUDER ESTEE COS INC,CL A,518439104,642,0.0%,"2,411",,
