NI US 2023,5492.28,59.78,13422.3,#N/A N/A,#N/A N/A,4545.2998,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,8877,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26111.6834,5566,11877.9834,NISOURCE INC,416.1,26.55,14162,2245.4,31077.2
NI US 2022,6350.41,76.591,14771.7,#N/A N/A,#N/A N/A,5655.96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10104,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,24450.6501,5833.7,11300.9501,NISOURCE INC,407.1,27.42,11352.2,40.8,26736.6
NI US 2021,8270.92,72.123,14725.3,#N/A N/A,#N/A N/A,5583.5498,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9141.7695,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22803.7165,4899.6,11190.4165,NISOURCE INC,393.6,27.61,9836.1,84.2,24156.9
NI US 2020,7272.08,82.615,51336.102,#N/A N/A,#N/A N/A,2583.98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,48750.1992,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19613.2756,4696.7,8986.9756,NISOURCE INC,384.3,22.94,9786.3,116.5,22040.5
NI US 2019,10133.1,40.419,53819.801,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21077.8573,5184.1,10638.6573,NISOURCE INC,374.6,27.84,9707.6,139.3,22659.8
NI US 2018,12580.8,43.669,2892.25,#N/A N/A,#N/A N/A,2892.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19330.9187,5114.5,9439.4187,NISOURCE INC,356.5,25.35,9132.6,112.8,21804
