HESM US 2023,486.869,305.956,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5368.4687,1348.6,2162.4687,HESS MIDSTREAM LP - CLASS A,56.2,31.63,3211.4,5.4,3789.5
HESM US 2022,404.479,286.761,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4199.0652,1275.2,1316.5652,HESS MIDSTREAM LP - CLASS A,41.3,29.92,2885.6,3.1,3588.2
HESM US 2021,455.332,248.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3491.6592,1203.8,930.3592,HESS MIDSTREAM LP - CLASS A,25.6,27.63,2563.5,2.2,3485.6
HESM US 2020,549.889,317.841,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,7474.0933,1091.9,5566.5933,HESS MIDSTREAM LP - CLASS A,18,19.57,1910.1,2.6,3374.5
HESM US 2019,572.541,298.448,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,8200.4836,848.3,6449.6836,HESS MIDSTREAM LP - CLASS A,54.6,22.68,1754.1,3.3,3277.7
HESM US 2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3992.6121,662.4,926.7121,HESS MIDSTREAM LP - CLASS A,54.6,16.98,981.1,109.3,2991.2
