SWX US 2023,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,9972.8666,5433.972,4533.5636,SOUTHWEST GAS HOLDINGS INC,70.787,63.35,5441.172,106.536,11869.896
SWX US 2022,375.224,6.145,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10271.2476,4960.009,4153.3326,SOUTHWEST GAS HOLDINGS INC,65.558,61.88,6081.644,123.078,13196.614
SWX US 2021,366.516,7.644,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,10530.7018,3680.451,4232.5668,SOUTHWEST GAS HOLDINGS INC,59.145,70.05,6324.115,222.697,12765.257
SWX US 2020,376.348,9.597,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6524.6802,3298.873,3474.4702,SOUTHWEST GAS HOLDINGS INC,55.998,60.75,2967.846,83.352,8735.853
SWX US 2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6986.6627,3119.917,4178.9147,SOUTHWEST GAS HOLDINGS INC,54.245,75.97,2772.745,49.539,8170.048
SWX US 2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6344.8899,2880.013,4056.5539,SOUTHWEST GAS HOLDINGS INC,49.419,76.5,2292.318,85.361,7357.729
