FANG US 2023,1757.04,953.809,52453.801,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,52453.8008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,34580.4979,8412,27716.4979,DIAMONDBACK ENERGY INC,179.999,155.08,6641,582,29001
FANG US 2022,1487.28,674.087,45090.602,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,45090.6016,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31370.6242,9643,24598.6242,DIAMONDBACK ENERGY INC,176.539,136.78,6248,157,26209
FANG US 2021,1252.67,528.224,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,26338.9128,6348,19148.9128,DIAMONDBACK ENERGY INC,176.643,107.85,6687,654,22898
FANG US 2020,1192.56,281.02,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14372.468,3006,7651.468,DIAMONDBACK ENERGY INC,157.976,48.4,5815,104,17619
FANG US 2019,1852.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21684.9571,3967,14764.9571,DIAMONDBACK ENERGY INC,163.493,92.86,5386,123,23531
FANG US 2018,538.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,19944.9455,2009.347,15228.1485,DIAMONDBACK ENERGY INC,104.622,92.7,4464.338,214.516,21595.687
