XOM US 2023,94000,8000,730000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,730000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,420805.58,344582,397020.58,EXXON MOBIL CORP,4052,99.98,47588,31539,376317
XOM US 2022,99000,8000,720000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,720000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,474820.6,413680,450244.6,EXXON MOBIL CORP,4205,110.3,46792,29640,369067
XOM US 2021,100000,7000,690000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,690000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,312586.41,285640,259384.41,EXXON MOBIL CORP,4275,61.19,52898,6802,338923
XOM US 2020,97000,8000,650000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,650000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,249906.26,181502,174484.26,EXXON MOBIL CORP,4271,41.22,72806,4364,332750
XOM US 2019,102000,9000,730000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,730000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,352275.52,264938,295448.52,EXXON MOBIL CORP,4270,69.78,52628,3089,362597
XOM US 2018,109000,9000,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,330409.03,290212,288921.03,EXXON MOBIL CORP,4270,68.19,37796,3042,346196
