CRC US 2023,2603,152,14749,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3870.1816,2801,3756.1816,CALIFORNIA RESOURCES CORP,69.6,54.68,610,496,3998
CRC US 2022,2517.28,246.271,15494.8,10.248,31.5798,40.53,16.195,0.0576,3.292,2.3341,#N/A N/A,353.207,1170.9399,13866.4004,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3485.5333,2707,3130.5333,CALIFORNIA RESOURCES CORP,75.5,43.51,662,307,3967
CRC US 2021,2780.47,192.241,15967.1,12.513,16.165,107.325,42.884,0.083,3.891,2.1279,#N/A N/A,375.22,1223.5,14183.4004,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3893.5532,1889,3561.5532,CALIFORNIA RESOURCES CORP,82,42.71,637,305,3846
CRC US 2020,2892.19,310.485,19764.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.1937,#N/A N/A,#N/A N/A,1354.26,18408.1992,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2620.5108,1559,1965.5108,CALIFORNIA RESOURCES CORP,49.5,23.59,639,28,3074
CRC US 2019,3200,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2634,#N/A N/A,CALIFORNIA RESOURCES CORP,49,#N/A N/A,5043,17,6958
CRC US 2018,3500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3063,#N/A N/A,CALIFORNIA RESOURCES CORP,47.4,#N/A N/A,5251,17,7158
