Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
TRP.TO,TC ENERGY CORP,COM,87807B107,"400,331",4.6%,"7,506,205",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"223,193",2.6%,"5,605,773",,
WMB,WILLIAMS COS INC DEL,COM,969457100,"142,458",1.6%,"6,005,817",,
MSFT,MICROSOFT CORP,COM,594918104,"140,115",1.6%,"888,489",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"134,064",1.5%,"4,139,226",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"110,025",1.3%,"454,350",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"107,710",1.2%,"2,901,994",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"105,049",1.2%,"3,200,711",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,"78,196",0.9%,"3,693,725",,
EOG,EOG RES INC,COM,26875P101,"15,485",0.2%,"184,870",,
ECL,ECOLAB INC,COM,278865100,"11,869",0.1%,"61,500",,
PGR,PROGRESSIVE CORP OHIO,COM,743315103,"11,105",0.1%,"153,400",,
AES,AES CORP,COM,00130H105,"10,272",0.1%,"516,200",,
IDA,IDACORP INC,COM,451107106,"8,234",0.1%,"77,100",,
AEE,AMEREN CORP,COM,023608102,"7,730",0.1%,"100,653",,
SO,SOUTHERN CO,COM,842587107,"5,096",0.1%,"80,000",,
ATH,ATHENE HLDG LTD,CL A,G0684D107,"4,242",0.0%,"90,200",,
ORI,OLD REP INTL CORP,COM,680223104,"4,141",0.0%,"185,100",,
KAR,KAR AUCTION SVCS INC,COM,48238T109,"3,513",0.0%,"161,200",,
SNP,CHINA PETE & CHEM CORP,SPON ADR H SHS,16941R108,"3,453",0.0%,"57,400",,
