Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
OXY,OCCIDENTAL PETE CORP,COM,674599105,"144,463",0.6%,"3,505,522",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"143,151",0.6%,"3,601,757",,
EVRG,EVERGY INC,COM,30034W106,"45,929",0.2%,"705,621",,
VEA,VANGUARD TAX MANAGED INTL FD,FTSE DEV MKT ETF,921943858,"35,248",0.2%,"800,000",,
XOM,EXXON MOBIL CORP,COM,30231G102,"33,850",0.1%,"485,100",,
TER,TERADYNE INC,COM,880770102,"24,379",0.1%,"357,520",,
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"23,438",0.1%,"902,500",,
STX,SEAGATE TECHNOLOGY PLC,SHS,G7945M107,"23,146",0.1%,"389,000",,
AES,AES CORP,COM,00130H105,"22,123",0.1%,"1,111,729",,
PGR,PROGRESSIVE CORP OHIO,COM,743315103,"19,751",0.1%,"272,848",,
CPE,CALLON PETE CO DEL,COM,13123X102,"18,519",0.1%,"3,834,194",,
CVX,CHEVRON CORP NEW,COM,166764100,"15,664",0.1%,"129,984",,
EE,EL PASO ELEC CO,COM NEW,283677854,"12,103",0.1%,"178,268",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"12,048",0.1%,"372,628",,
EOG,EOG RES INC,COM,26875P101,"11,437",0.0%,"136,549",,
XEL,XCEL ENERGY INC,COM,98389B100,"11,409",0.0%,"179,700",,
APA,APACHE CORP,COM,037411105,"9,980",0.0%,"390,000",,
GTE,GRAN TIERRA ENERGY INC,COM,38500T101,"9,804",0.0%,"7,600,000",,
CTRA,CABOT OIL & GAS CORP,COM,127097103,"7,639",0.0%,"438,766",,
CR,CRANE CO,COM,224399105,"6,729",0.0%,"77,900",,
PXD,PIONEER NAT RES CO,COM,723787107,"6,524",0.0%,"43,100",,
PPL,PPL CORP,COM,69351T106,"6,071",0.0%,"169,200",,
POR,PORTLAND GEN ELEC CO,COM NEW,736508847,"4,569",0.0%,"81,900",,
COP,CONOCOPHILLIPS,COM,20825C104,"4,172",0.0%,"64,148",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"2,473",0.0%,"60,000",,call
WMB,WILLIAMS COS INC DEL,COM,969457100,"2,125",0.0%,"89,590",,
AEP,AMERICAN ELEC PWR CO INC,COM,025537101,"1,890",0.0%,"20,000",,put
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"1,762",0.0%,"47,554",,
SLB,SCHLUMBERGER LTD,COM,806857108,"1,652",0.0%,"41,100",,
EL,LAUDER ESTEE COS INC,CL A,518439104,"1,341",0.0%,"6,494",,
ROCC,PENN VA CORP NEW,COM,70788V102,"1,222",0.0%,"40,265",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"1,041",0.0%,"4,300",,
SRE,SEMPRA ENERGY,COM,816851109,"1,015",0.0%,"6,700",,
FE,FIRSTENERGY CORP,COM,337932107,535,0.0%,"11,000",,
OVV,ENCANA CORP,COM,292505104,516,0.0%,"110,000",,call
WEC,WEC ENERGY GROUP INC,COM,92939U106,516,0.0%,"5,600",,
HES,HESS CORP,COM,42809H107,514,0.0%,"7,700",,
SAIL,SAILPOINT TECHNLGIES HLDGS I,COM,78781P105,510,0.0%,"21,629",,
CMS,CMS ENERGY CORP,COM,125896100,490,0.0%,"7,800",,
LNG,CHENIERE ENERGY INC,COM NEW,16411R208,482,0.0%,"7,900",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,387,0.0%,"11,800",,
CSX,CSX CORP,COM,126408103,199,0.0%,"2,755",,
NFE,NEW FORTRESS ENERGY LLC,CL A SHS RP LLC,644393100,150,0.0%,"9,592",,
MGY,MAGNOLIA OIL & GAS CORP,CL A,559663109,107,0.0%,"8,500",,
RRC,RANGE RES CORP,COM,75281A109,97,0.0%,"20,019",,
EQT,EQT CORP,COM,26884L109,95,0.0%,"8,744",,
PDCE,PDC ENERGY INC,COM,69327R101,94,0.0%,"3,579",,
SM,SM ENERGY CO,COM,78454L100,94,0.0%,"8,398",,
KOS,KOSMOS ENERGY LTD,COM,500688106,93,0.0%,"16,322",,
CNP,CENTERPOINT ENERGY INC,COM,15189T107,41,0.0%,"1,490",,
DTE,DTE ENERGY CO,COM,233331107,40,0.0%,311,,
TRP.TO,TC ENERGY CORP,COM,87807B107,1,0.0%,18,,
