Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
EL,LAUDER ESTEE COS INC,CL A,518439104,"88,963",0.2%,"334,209",,
WMB,WILLIAMS COS INC,COM,969457100,"74,127",0.2%,"3,697,100",,
CSX,CSX CORP,COM,126408103,"64,111",0.2%,"706,453",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"61,378",0.2%,"1,509,166",,
EVRG,EVERGY INC,COM,30034W106,"49,104",0.1%,"884,600",,
FE,FIRSTENERGY CORP,COM,337932107,"48,327",0.1%,"1,578,783",,
PGR,PROGRESSIVE CORP,COM,743315103,"41,856",0.1%,"423,304",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"38,571",0.1%,"499,945",,
CVX,CHEVRON CORP NEW,COM,166764100,"33,239",0.1%,"393,597",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,"19,725",0.1%,"1,442,919",,
SO,SOUTHERN CO,COM,842587107,"16,783",0.0%,"273,200",,
XOM,EXXON MOBIL CORP,COM,30231G102,"15,845",0.0%,"384,400",,
PNM,PNM RES INC,COM,69349H107,"14,627",0.0%,"301,400",,
PPL,PPL CORP,COM,69351T106,"14,500",0.0%,"514,200",,
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"10,193",0.0%,"111,325",,
ECL,ECOLAB INC,COM,278865100,"9,815",0.0%,"45,365",,
NWE,NORTHWESTERN CORP,COM NEW,668074305,"8,968",0.0%,"153,800",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"8,279",0.0%,"350,000",,
AEP,AMERICAN ELEC PWR CO INC,COM,025537101,"7,773",0.0%,"93,341",,
XEL,XCEL ENERGY INC,COM,98389B100,"6,734",0.0%,"101,000",,
SRE,SEMPRA ENERGY,COM,816851109,"5,593",0.0%,"43,900",,
BHF,BRIGHTHOUSE FINL INC,COM,10922N103,"5,431",0.0%,"150,000",,
SAIL,SAILPOINT TECHNOLOGIES HLDGS,COM,78781P105,"4,359",0.0%,"81,867",,
SIBN,SI BONE INC,COM,825704109,"3,779",0.0%,"126,400",,
ARCH,ARCH RESOURCES INC,CL A,03940R107,"3,528",0.0%,"80,600",,
VST,VISTRA CORP,COM,92840M102,"3,403",0.0%,"173,104",,
MDC,M D C HLDGS INC,COM,552676108,"3,305",0.0%,"68,000",,
MYE,MYERS INDS INC,COM,628464109,"3,242",0.0%,"156,000",,
OVV.TO,OVINTIV INC,COM,69047Q102,"2,865",0.0%,"199,500",,
EOG,EOG RES INC,COM,26875P101,"2,523",0.0%,"50,586",,
SM,SM ENERGY CO,COM,78454L100,"1,706",0.0%,"278,700",,
CPG.TO,CRESCENT PT ENERGY CORP,COM,22576C101,"1,572",0.0%,"673,613",,
TA.TO,TRANSALTA CORP,COM,89346D107,"1,179",0.0%,"155,190",,
CNX,CNX RES CORP,COM,12653C108,966,0.0%,"89,464",,
ALE,ALLETE INC,COM NEW,018522300,805,0.0%,"13,000",,
ENB.TO,ENBRIDGE INC,COM,29250N105,719,0.0%,"22,478",,
TER,TERADYNE INC,COM,880770102,668,0.0%,"5,569",,
FTS.TO,FORTIS INC,COM,349553107,440,0.0%,"10,769",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,383,0.0%,"15,939",,
SQ,SQUARE INC,CL A,852234103,309,0.0%,"1,420",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,280,0.0%,"16,675",,
AES,AES CORP,COM,00130H105,241,0.0%,"10,235",,
NFG,NATIONAL FUEL GAS CO N J,COM,636180101,219,0.0%,"5,328",,
PKI,PERKINELMER INC,COM,714046109,156,0.0%,"1,089",,
APA,APACHE CORP,COM,037411105,132,0.0%,"9,286",,
NI,NISOURCE INC,COM,65473P105,125,0.0%,"5,442",,
CR,CRANE CO,COM,224399105,123,0.0%,"1,585",,
BKH,BLACK HILLS CORP,COM,092113109,123,0.0%,"2,000",,
PNW,PINNACLE WEST CAP CORP,COM,723484101,121,0.0%,"1,514",,
DTE,DTE ENERGY CO,COM,233331107,113,0.0%,929,,
CNP,CENTERPOINT ENERGY INC,COM,15189T107,109,0.0%,"5,015",,
ENR,ENERGIZER HLDGS INC NEW,COM,29272W109,102,0.0%,"2,416",,
SLB,SCHLUMBERGER LTD,COM,806857108,99,0.0%,"4,525",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,84,0.0%,"13,796",,
PXD,PIONEER NAT RES CO,COM,723787107,77,0.0%,672,,
MGY,MAGNOLIA OIL & GAS CORP,CL A,559663109,76,0.0%,"10,755",,
HES,HESS CORP,COM,42809H107,72,0.0%,"1,373",,
COP,CONOCOPHILLIPS,COM,20825C104,66,0.0%,"1,646",,
SWN,SOUTHWESTERN ENERGY CO,COM,845467109,62,0.0%,"20,824",,
CTRA,CABOT OIL & GAS CORP,COM,127097103,62,0.0%,"3,784",,
RRC,RANGE RES CORP,COM,75281A109,60,0.0%,"8,947",,
EQT,EQT CORP,COM,26884L109,57,0.0%,"4,464",,
NRG,NRG ENERGY INC,COM NEW,629377508,29,0.0%,773,,
ORI,OLD REP INTL CORP,COM,680223104,13,0.0%,680,,
