Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
ATCO,ATLAS CORP,SHARES,Y0436Q109,"1,918,744",48%,"125,081,134",,
RFP,RESOLUTE FOREST PRODS INC,COM,76117W109,"659,535",16%,"30,548,190",,
,BLACKBERRY LIMITED,DBCV 1.750% 11/1,09228FAK9,"326,436",8.1%,,"330,000,000",
KW,KENNEDY-WILSON HOLDINGS INC,COM,489398107,"209,555",5.2%,"13,322,009",,
MU,MICRON TECHNOLOGY INC,COM,595112103,"173,033",4.3%,"3,462,049",,
BB.TO,BLACKBERRY LIMITED,COM,09228F103,"151,855",3.8%,"46,724,700",,
BAC,BANK AMERICA CORP,COM,060505104,"102,674",2.6%,"3,101,000",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"58,036",1.4%,"921,500",,
CVX,CHEVRON CORP NEW,COM,166764100,"56,369",1.4%,"314,000",,
OLA.TO,ORLA MINING LTD,COM,68634K106,"42,721",1.1%,"10,719,650",,
GOOGL,ALPHABET INC,CAP STK CL A,02079K305,"29,696",0.7%,"336,620",,
HP,HELMERICH & PAYNE INC,COM,423452101,"27,516",0.7%,"555,105",,
CCAP,CRESCENT CAP BDC INC,COM,225655109,"26,598",0.7%,"2,092,698",,
BEN,FRANKLIN RESOURCES INC,COM,354613101,"26,380",0.7%,"1,000,000",,
BABA,ALIBABA GROUP HOLDING LTD,SPONSORED ADS,01609W102,"25,783",0.6%,"292,800",,
PFE,PFIZER INC,COM,717081103,"23,621",0.6%,"460,900",,
MRK,MERCK & CO INC,COM,58933Y105,"19,181",0.5%,"172,900",,
INTC,INTEL CORP,COM,458140100,"17,239",0.4%,"652,500",,
GE,GENERAL ELECTRIC CO,COM,369604301,"14,567",0.4%,"173,862",,
BNS.TO,BANK NOVA SCOTIA,COM,064149107,"14,142",0.4%,"289,100",,
JNJ,JOHNSON & JOHNSON,COM,478160104,"12,967",0.3%,"73,400",,
GM,GENERAL MTRS CO,COM,37045V100,"12,643",0.3%,"375,965",,
TSM,TAIWAN SEMICONDUCTOR MFG LTD,SPONSORED ADS,874039100,"7,337",0.2%,"98,500",,
ATVI,ACTIVISION BLIZZARD INC,COM,00507V109,"6,407",0.2%,"83,700",,
ATHM,AUTOHOME INC,SP ADS RP CL A,05278C107,"2,845",0.1%,"93,000",,
