"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"MCHI","ISHARES TR","MSCI CHINA ETF","46429B671","13,016","50%","319,490","",""
"GNL","GLOBAL NET LEASE INC","COM NEW","379378201","12,874","50%","1,293,892","",""
