"id","active","canadaownership","classification","contributors","description","fi","financing","image","moniker","name","reportdata","reportdatasources","reports","reportsources","reserved","scores","sib","slug","ticker","unverifiedreportdata","unverifiedreportdatasources","unverifiedreports","website","wiki"
"1715138587828","true","{""Canadian Imperial Bank of Commerce (CIBC):cm_ca"":{""M"":{""2018"":{""S"":""20878736""},""2019"":{""S"":""31598111.0""},""2020"":{""S"":""22875533.0""},""2021"":{""S"":""19787639.0""},""2022"":{""S"":""21702928.0""},""2023"":{""S"":""19361255.0""}}},""Ontario Municipal Employees' Retirement System (OMERS):0629015d_ca"":{""M"":{""2018"":{""N"":""0""},""2019"":{""N"":""0""},""2020"":{""N"":""0""},""2021"":{""N"":""0""},""2022"":{""N"":""0""},""2023"":{""N"":""0""}}},""Royal Bank of Canada:ry_ca"":{""M"":{""2018"":{""S"":""36452698""},""2019"":{""S"":""36452698.0""},""2020"":{""S"":""36452698.0""},""2021"":{""S"":""44946693.0""},""2022"":{""S"":""38041959.0""},""2023"":{""S"":""42294042.0""}}},""National Bank of Canada:na_ca"":{""M"":{""2018"":{""S"":""1027419""},""2019"":{""S"":""1142692.0""},""2020"":{""S"":""1311093.0""},""2021"":{""S"":""2159740.0""},""2022"":{""S"":""3228504.0""},""2023"":{""S"":""4199245.0""}}},""Brookfield Asset Management:bn_ca"":{""M"":{""2018"":{""S"":""14007164""},""2019"":{""S"":""14031743.0""},""2020"":{""S"":""33512585.0""},""2021"":{""S"":""35425696.0""},""2022"":{""S"":""35456023.0""},""2023"":{""S"":""35489201.0""}}},""Ontario Public Service Employees Union Pension Trust (OPTrust):3244814z_ca"":{""M"":{""2018"":{""N"":""0""},""2019"":{""N"":""0""},""2020"":{""N"":""0""},""2021"":{""N"":""0""},""2022"":{""N"":""0""},""2023"":{""N"":""0""}}},""Investment Management Corporation of Ontario (IMCO):1628981d_ca"":{""M"":{""2018"":{""N"":""0""},""2019"":{""N"":""0""},""2020"":{""N"":""0""},""2021"":{""N"":""0""},""2022"":{""N"":""0""},""2023"":{""N"":""0""}}},""Fairfax Financial:ffh_ca"":{""M"":{""2018"":{""N"":""0""},""2019"":{""S"":""215000.0""},""2020"":{""S"":""215000.0""},""2021"":{""S"":""0.0""},""2022"":{""N"":""0""},""2023"":{""N"":""0""}}},""Manulife Financial:mfc_ca"":{""M"":{""2018"":{""S"":""223137""},""2019"":{""S"":""214254.0""},""2020"":{""S"":""261683.0""},""2021"":{""S"":""596739.0""},""2022"":{""S"":""563703.0""},""2023"":{""S"":""790318.0""}}},""Ontario Teachers' Pension Plan (OTPP):1885z_ca"":{""M"":{""2018"":{""N"":""0""},""2019"":{""N"":""0""},""2020"":{""N"":""0""},""2021"":{""N"":""0""},""2022"":{""N"":""0""},""2023"":{""N"":""0""}}},""Power Corporation of Canada:pow_ca"":{""M"":{""2018"":{""S"":""6276089""},""2019"":{""S"":""1504101.0""},""2020"":{""S"":""940805.0""},""2021"":{""S"":""3216714.0""},""2022"":{""S"":""5439490.0""},""2023"":{""S"":""9649635.0""}}},""Toronto-Dominion (TD):td_ca"":{""M"":{""2018"":{""S"":""10484724""},""2019"":{""S"":""7962236.0""},""2020"":{""S"":""8118862.0""},""2021"":{""S"":""6704932.0""},""2022"":{""S"":""6728678.0""},""2023"":{""S"":""7046622.0""}}},""Sun Life Financial:slf_ca"":{""M"":{""2018"":{""S"":""190026""},""2019"":{""S"":""222225.0""},""2020"":{""S"":""385239.0""},""2021"":{""S"":""522860.0""},""2022"":{""S"":""336526.0""},""2023"":{""S"":""407556.0""}}},""Intact Financial:ifc_ca"":{""M"":{""2018"":{""S"":""1355300""},""2019"":{""S"":""1681600.0""},""2020"":{""S"":""3302900.0""},""2021"":{""S"":""2746520.0""},""2022"":{""S"":""3251880.0""},""2023"":{""S"":""2536350.0""}}},""Bank of Nova Scotia (Scotiabank):bns_ca"":{""M"":{""2018"":{""S"":""1750969""},""2019"":{""S"":""1515619.0""},""2020"":{""S"":""2425823.0""},""2021"":{""S"":""2347013.0""},""2022"":{""S"":""2444103.0""},""2023"":{""S"":""3407775.0""}}},""Canada Pension Plan Investment Board (CPPIB):3682z_ca"":{""M"":{""2018"":{""N"":""0""},""2019"":{""N"":""0""},""2020"":{""N"":""0""},""2021"":{""N"":""0""},""2022"":{""N"":""0""},""2023"":{""N"":""0""}}},""Bank of Montreal:bmo_ca"":{""M"":{""2018"":{""S"":""17452799""},""2019"":{""S"":""19493892.0""},""2020"":{""S"":""17248739.0""},""2021"":{""S"":""13582241.0""},""2022"":{""S"":""11907282.0""},""2023"":{""S"":""13683850.0""}}},""Healthcare of Ontario Pension Plan (HOOPP):2684630z_ca"":{""M"":{""2018"":{""N"":""0""},""2019"":{""N"":""0""},""2020"":{""N"":""0""},""2021"":{""N"":""0""},""2022"":{""N"":""0""},""2023"":{""N"":""0""}}}}","","{""1710392373694"":{""S"":""1715138587828""}}","""TransAlta Corporation (formerly Calgary Power Company, Ltd.) is an electricity power generator and wholesale marketing company headquartered in Calgary, Alberta, Canada. It is a privately owned corporation and its shares are traded publicly. It operates 76 power plants in Canada, the United States, and Australia. TransAlta operates wind, hydro, natural gas, and coal power generation facilities. The company has been recognized for its leadership in sustainability by the Dow Jones Sustainability North America Index, the FTSE4Good Index, and the Jantzi Social Index. TransAlta is Canada's largest investor-owned renewable energy provider.[citation needed]""","","{}","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/TransAlta_logo.svg/150px-TransAlta_logo.svg.png","TRANSALTA CORP TA_CA TA CA","TransAlta","{""2018"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""N"":""5.59""},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""N"":""9428000000""},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""N"":""200000""},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""N"":""89000000""},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""N"":""287000000""},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""N"":""2249000000""},""enterprise_value"":{""N"":""6847914000""},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""N"":""6000000""},""ghg_scope_1"":{""N"":""20600000""},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""N"":""1590914000""},""short_and_long_term_debt"":{""N"":""3267000000""}}},""2019"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""N"":""9.28""},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""N"":""9508000000""},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""N"":""200000""},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""N"":""411000000""},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""N"":""283000000""},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""N"":""2347000000""},""enterprise_value"":{""N"":""7414560000""},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""N"":""20368699""},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""N"":""2570560000""},""short_and_long_term_debt"":{""N"":""3212000000""}}},""2020"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""N"":""334""},""px_last"":{""N"":""9.67""},""scope_3_purch_goods_srvcs"":{""N"":""181919""},""bs_tot_asset"":{""N"":""9747000000""},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""N"":""101656""},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""N"":""87540""},""cash_and_marketable_securities"":{""N"":""703000000""},""scope_3_investments"":{""N"":""4032720""},""scope_3_waste_genrtd_in_op"":{""N"":""45436""},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""N"":""0""},""is_avg_num_sh_for_eps"":{""N"":""275000000""},""scope_3_fuel_enrg_relatd_act"":{""N"":""408513""},""scope_3_upstream_trans_dist"":{""N"":""99120""},""is_comp_sales"":{""N"":""2101000000""},""enterprise_value"":{""N"":""7292966000""},""scope_3_business_trvl_emissions"":{""N"":""121""},""ghg_scope_3"":{""N"":""5070380""},""ghg_scope_1"":{""N"":""16278200""},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""N"":""209393""},""scope_3_employee_commuting"":{""N"":""5287""},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""N"":""2608966000""},""short_and_long_term_debt"":{""N"":""3361000000""}}},""2021"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""N"":""39790""},""px_last"":{""N"":""14.05""},""scope_3_purch_goods_srvcs"":{""N"":""186811""},""bs_tot_asset"":{""N"":""9226000000""},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""N"":""57229""},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""N"":""60089""},""cash_and_marketable_securities"":{""N"":""947000000""},""scope_3_investments"":{""N"":""2327149.9""},""scope_3_waste_genrtd_in_op"":{""N"":""5148""},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""N"":""271000000""},""scope_3_fuel_enrg_relatd_act"":{""N"":""462022""},""scope_3_upstream_trans_dist"":{""N"":""49288""},""is_comp_sales"":{""N"":""2721000000""},""enterprise_value"":{""N"":""8080550000""},""scope_3_business_trvl_emissions"":{""N"":""99""},""ghg_scope_3"":{""N"":""3198220""},""ghg_scope_1"":{""N"":""12448500""},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""N"":""63270""},""scope_3_employee_commuting"":{""N"":""4551""},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""N"":""3807550000""},""short_and_long_term_debt"":{""N"":""3267000000""}}},""2022"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""N"":""24476""},""px_last"":{""N"":""12.11""},""scope_3_purch_goods_srvcs"":{""N"":""322097""},""bs_tot_asset"":{""N"":""10741000000""},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""N"":""54122""},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""N"":""603083""},""cash_and_marketable_securities"":{""N"":""1134000000""},""scope_3_investments"":{""N"":""1380240""},""scope_3_waste_genrtd_in_op"":{""N"":""4822""},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""N"":""271000000""},""scope_3_fuel_enrg_relatd_act"":{""N"":""736950""},""scope_3_upstream_trans_dist"":{""N"":""57344""},""is_comp_sales"":{""N"":""2976000000""},""enterprise_value"":{""N"":""7621810000""},""scope_3_business_trvl_emissions"":{""N"":""294""},""ghg_scope_3"":{""N"":""3623970""},""ghg_scope_1"":{""N"":""10193500""},""scope_3_use_sold_products"":{""N"":""396545""},""scope_3_prcss_of_sold_prods"":{""N"":""93756""},""scope_3_employee_commuting"":{""N"":""4355""},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""N"":""3281810000""},""short_and_long_term_debt"":{""N"":""3653000000""}}},""2023"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""N"":""11.02""},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""N"":""8659000000""},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""NULL"":true},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""N"":""348000000""},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""N"":""276394800""},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""N"":""3355000000""},""enterprise_value"":{""N"":""7569038000""},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""NULL"":true},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""N"":""3382038000""},""short_and_long_term_debt"":{""N"":""3466000000""}}}}","{""2018"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""NULL"":true},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""NULL"":true},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""NULL"":true},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""NULL"":true},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""NULL"":true},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""NULL"":true},""enterprise_value"":{""NULL"":true},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""NULL"":true},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""NULL"":true},""short_and_long_term_debt"":{""NULL"":true}}},""2019"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""NULL"":true},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""NULL"":true},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""NULL"":true},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""NULL"":true},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""NULL"":true},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""NULL"":true},""enterprise_value"":{""NULL"":true},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""NULL"":true},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""NULL"":true},""short_and_long_term_debt"":{""NULL"":true}}},""2020"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""NULL"":true},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""NULL"":true},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""NULL"":true},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""NULL"":true},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""NULL"":true},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""NULL"":true},""enterprise_value"":{""NULL"":true},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""NULL"":true},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""NULL"":true},""short_and_long_term_debt"":{""NULL"":true}}},""2021"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""NULL"":true},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""NULL"":true},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""NULL"":true},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""NULL"":true},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""NULL"":true},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""NULL"":true},""enterprise_value"":{""NULL"":true},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""NULL"":true},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""NULL"":true},""short_and_long_term_debt"":{""NULL"":true}}},""2022"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""NULL"":true},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""NULL"":true},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""NULL"":true},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""NULL"":true},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""NULL"":true},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""NULL"":true},""enterprise_value"":{""NULL"":true},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""NULL"":true},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""NULL"":true},""short_and_long_term_debt"":{""NULL"":true}}},""2023"":{""M"":{""scope_3_dwnstrm_trans_dist"":{""NULL"":true},""px_last"":{""NULL"":true},""scope_3_purch_goods_srvcs"":{""NULL"":true},""bs_tot_asset"":{""NULL"":true},""scope_3_emissions_other"":{""NULL"":true},""ghg_scope_2_location_based"":{""NULL"":true},""scope_3_eol_trtmnt_prods"":{""NULL"":true},""scope_3_capital_goods"":{""NULL"":true},""cash_and_marketable_securities"":{""NULL"":true},""scope_3_investments"":{""NULL"":true},""scope_3_waste_genrtd_in_op"":{""NULL"":true},""scope_3_dwnstrm_lease_assts"":{""NULL"":true},""scope_3_upstream_leased_assets"":{""NULL"":true},""is_avg_num_sh_for_eps"":{""NULL"":true},""scope_3_fuel_enrg_relatd_act"":{""NULL"":true},""scope_3_upstream_trans_dist"":{""NULL"":true},""is_comp_sales"":{""NULL"":true},""enterprise_value"":{""NULL"":true},""scope_3_business_trvl_emissions"":{""NULL"":true},""ghg_scope_3"":{""NULL"":true},""ghg_scope_1"":{""NULL"":true},""scope_3_use_sold_products"":{""NULL"":true},""scope_3_prcss_of_sold_prods"":{""NULL"":true},""scope_3_employee_commuting"":{""NULL"":true},""scope_3_franchises"":{""NULL"":true},""historical_market_cap"":{""NULL"":true},""short_and_long_term_debt"":{""NULL"":true}}}}","{""annual"":{""M"":{}},""sustainability"":{""M"":{}}}","","none","{""completeness"":{""N"":""55.318471337579616""},""sustainability"":{""N"":""46.875""},""transparency"":{""N"":""19.445859872611464""},""divestment"":{""N"":""35.15625""}}","false","ta_ca","TA","","","","http://www.transalta.com","https://en.wikipedia.org/wiki/TransAlta"
