year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2020,EQT US Equity 2020,808.351,2.814,87465.398,,,,,,,,,,,87465.3984,,,,,,8502.411,3058.843,3537.765,EQT CORP,260.613,12.71,4975.366,18.21,18113.469

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,810699.6692668959,2822.1760959249696,87719529.70328149,88533051.54864432
BMO,236409.4761808656,822.9794556732852,25580037.65653128,25817270.11216782
TD,260009.9578657712,905.1365328109696,28133662.91709529,28394578.01149387
Scotiabank,93973.04725582396,327.1353100050456,10168095.316381954,10262395.498947782
CIBC,127598.38694401692,444.19053215801506,13806432.786321536,13934475.363797711
National Bank of Canada,0.0,0.0,0.0,0.0
Sun Life Financial,91.16830795714245,0.31737156085833856,9864.616208708041,9956.101888226041
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,813.2030276177192,2.830890689460719,87990.39871376421,88806.43263207139
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,23244.948133072714,80.91940759208144,2515155.7296849284,2538481.5972255934
OMERS,0.0,0.0,0.0,0.0
CPPIB,323101.3973681123,1124.7679933517347,34960298.737056874,35284524.90241834
Healthcare of Ontario Pension Plan Trust Fund,9273.804799640451,32.28360787107115,1003446.5615609856,1012752.6499684971
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,1691.0692912050401,5.8868845160715875,182977.50516453185,184674.46134025295
