year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2023,AEE US Equity 2023,19883.199,84.831,16600.0,1800.53,481.327,9827.7197,517.345,29.81,5.948,6.812,,,,3930.47,,,,,,35874.142,7500.0,19264.142,AMEREN CORPORATION,262.8,72.34,16506.0,25.0,40830.0

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,146014.1020623706,622.9642570118099,121903.34673486107,268540.4130542435
BMO,89585.20656689513,382.21227169110364,74792.3409053567,164759.75974394294
TD,239303.64185163297,1020.9809418452169,199788.33835579595,440112.96114927414
Scotiabank,31729.900229036935,135.37455247163356,26490.46205023821,58355.73683174678
CIBC,39568.96705095924,168.81966749414534,33035.09347537513,72772.88019382852
National Bank of Canada,15502.67066033878,66.141623125494,12942.773404286574,28511.58568775085
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,27223.597958528342,116.14856535006855,22728.268396235868,50068.01492011428
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,0.0,0.0,0.0,0.0
OMERS,0.0,0.0,0.0,0.0
CPPIB,40590.78089608144,173.17920190787632,33888.17907259508,74652.13917058439
Healthcare of Ontario Pension Plan Trust Fund,6496.2589305041465,27.716070303053208,5423.556312022617,11947.531312829817
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,1673.09115448796,7.1381871562200905,1396.819952619743,3077.049294263923
