"Manager","Report Date","Value ($000)","Shares","Option Type"
"WULFF, HANSEN & CO.","12/31/2024","371","6,855",""
"Lummis Asset Management, LP","12/31/2024","43","797",""
"HUNTINGTON NATIONAL BANK","12/31/2024","0","2",""
