Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
DVN,DEVON ENERGY CORP NEW,COM,25179M103,"34,760",0.0%,"1,062,035",,
ECL,ECOLAB INC,COM,278865100,"34,366",0.0%,"146,655",,
EOG,EOG RES INC,COM,26875P101,"33,913",0.0%,"276,664",,
NRG,NRG ENERGY INC,COM NEW,629377508,"24,688",0.0%,"273,645",,
AEE,AMEREN CORP,COM,023608102,"24,153",0.0%,"270,788",,
FANG,DIAMONDBACK ENERGY INC,COM,25278X109,"23,222",0.0%,"141,745",,
TA.TO,TRANSALTA CORP,COM,89346D107,"21,306",0.0%,"1,503,201",,
EVRG,EVERGY INC,COM,30034W106,"20,907",0.0%,"339,685",,
NI,NISOURCE INC,COM,65473P105,"20,547",0.0%,"558,614",,
WEC,WEC ENERGY GROUP INC,COM,92939U106,"18,477",0.0%,"196,432",,
CMS,CMS ENERGY CORP,COM,125896100,"17,696",0.0%,"265,363",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"16,395",0.0%,"1,740,579",,
ET,ENERGY TRANSFER L P,COM UT LTD PTN,29273V100,"16,079",0.0%,"820,790",,
DTE,DTE ENERGY CO,COM,233331107,"15,630",0.0%,"129,408",,
CNP,CENTERPOINT ENERGY INC,COM,15189T107,"15,505",0.0%,"488,445",,
PPL,PPL CORP,COM,69351T106,"14,605",0.0%,"449,837",,
TER,TERADYNE INC,COM,880770102,"12,956",0.0%,"102,892",,
EQT,EQT CORP,COM,26884L109,"12,876",0.0%,"279,249",,
LNT,ALLIANT ENERGY CORP,COM,018802108,"12,625",0.0%,"213,382",,
OVV.TO,OVINTIV INC,COM,69047Q102,"12,305",0.0%,"303,849",,
PNW,PINNACLE WEST CAP CORP,COM,723484101,"10,455",0.0%,"123,258",,
STX,SEAGATE TECHNOLOGY HLDNGS PL,ORD SHS,G7997R103,"9,857",0.0%,"114,209",,
FE,FIRSTENERGY CORP,COM,337932107,"9,554",0.0%,"240,178",,
IVZ,INVESCO LTD,SHS,G491BT108,"9,223",0.0%,"527,651",,
EWC,ISHARES INC,MSCI CDA ETF,464286509,"8,137",0.0%,"201,926",,
BHP,BHP GROUP LTD,SPONSORED ADS,088606108,"8,047",0.0%,"164,809",,
MOH,MOLINA HEALTHCARE INC,COM,60855R100,"7,797",0.0%,"26,790",,
AES,AES CORP,COM,00130H105,"5,916",0.0%,"459,682",,
SQ,BLOCK INC,CL A,852234103,"4,735",0.0%,"55,710",,
HRL,HORMEL FOODS CORP,COM,440452100,"4,325",0.0%,"137,893",,
PKI,REVVITY INC,COM,714046109,"3,671",0.0%,"32,896",,
SCI,SERVICE CORP INTL,COM,817565104,"2,748",0.0%,"34,430",,
APA,APA CORPORATION,COM,03743Q108,"2,025",0.0%,"87,721",,
IDA,IDACORP INC,COM,451107106,"1,781",0.0%,"16,300",,
CHK,EXPAND ENERGY CORPORATION,COM,165167735,"1,432",0.0%,"17,409",,
SHV,ISHARES TR,SHORT TREAS BD,464288679,848,0.0%,"7,707",,
CHRD,CHORD ENERGY CORPORATION,COM NEW,674215207,602,0.0%,"5,152",,
CEIX,CONSOL ENERGY INC NEW,COM,20854L108,442,0.0%,"4,150",,
SM,SM ENERGY CO,COM,78454L100,270,0.0%,"6,975",,
MGY,MAGNOLIA OIL & GAS CORP,CL A,559663109,173,0.0%,"7,418",,
OBE.TO,OBSIDIAN ENERGY LTD,COM,674482203,146,0.0%,"25,237",,
BHF,BRIGHTHOUSE FINL INC,COM,10922N103,88,0.0%,"1,837",,
GTE.TO,GRAN TIERRA ENERGY INC,COM,38500T200,52,0.0%,"7,302",,
NOG,NORTHERN OIL & GAS INC,COM,665531307,31,0.0%,851,,
EPD,ENTERPRISE PRODS PARTNERS L,COM,293792107,31,0.0%,"1,010",,
RIV,RIVERNORTH OPPORTUNITIES FD,COM,76881Y109,30,0.0%,"2,639",,
SMMT,SUMMIT THERAPEUTICS INC,COM,86627T108,29,0.0%,"1,664",,
REE,REE AUTOMOTIVE LTD,SHS CL A NEW,M8287R202,17,0.0%,"1,926",,
IPO,RENAISSANCE CAP GREENWICH FD,IPO ETF,759937204,13,0.0%,310,,
MBC,MASTERBRAND INC,COMMON STOCK,57638P104,6,0.0%,433,,
HUN,HUNTSMAN CORP,COM,447011107,2,0.0%,116,,
SDIG,STRONGHOLD DIGITAL MINING IN,CLASS A COM,86337R202,0,0.0%,1,,
DBI,DESIGNER BRANDS INC,CL A,250565108,0,0.0%,1,,
MYE,MYERS INDS INC,COM,628464109,0,0.0%,1,,
CNL.TO,COLLECTIVE MINING LTD,COM,19425C100,0,0.0%,22,,
KOS,KOSMOS ENERGY LTD,COM,500688106,0,0.0%,131,,
