"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"NOW","SERVICENOW INC","COM","81762P102","15,346","0.2%","21,722","",""
"SQ","BLOCK INC","CL A","852234103","14,859","0.2%","192,108","",""
"ZS","ZSCALER INC","COM","98980G102","14,625","0.2%","66,011","",""
"IEX","IDEX CORP","COM","45167R104","14,589","0.2%","67,200","",""
"MRK","MERCK & CO INC","COM","58933Y105","13,981","0.2%","128,248","",""
"BRKR","BRUKER CORP","COM","116794108","13,645","0.2%","185,700","",""
"AME","AMETEK INC","COM","031100100","13,273","0.2%","80,500","",""
"DISH","DISH NETWORK CORPORATION","CL A","25470M109","13,040","0.2%","2,260,100","",""
"BERY","BERRY GLOBAL GROUP INC","COM","08579W103","12,932","0.2%","191,900","",""
"PRVA","PRIVIA HEALTH GROUP INC","COM","74276R102","12,657","0.2%","549,596","",""
"IR","INGERSOLL RAND INC","COM","45687V106","11,655","0.1%","150,700","",""
"CRM","SALESFORCE INC","COM","79466L302","11,525","0.1%","43,799","",""
"HOLX","HOLOGIC INC","COM","436440101","11,324","0.1%","158,500","",""
"GXO","GXO LOGISTICS INCORPORATED","COMMON STOCK","36262G101","11,189","0.1%","182,948","",""
"","MICROCHIP TECHNOLOGY INC.","NOTE 0.125%11/1","595017AU8","10,975","0.1%","10,000,000","",""
"TW","TRADEWEB MKTS INC","CL A","892672106","10,512","0.1%","115,672","",""
"TECH","BIO-TECHNE CORP","COM","09073M104","10,478","0.1%","135,807","",""
"EW","EDWARDS LIFESCIENCES CORP","COM","28176E108","10,239","0.1%","134,286","",""
"ROST","ROSS STORES INC","COM","778296103","9,907","0.1%","71,594","",""
"OWL","BLUE OWL CAPITAL INC","COM CL A","09581B103","9,877","0.1%","662,900","",""
"UDR","UDR INC","COM","902653104","9,863","0.1%","257,600","",""
"","BLOCK INC","NOTE 0.125% 3/0","852234AF0","9,819","0.1%","10,000,000","",""
"TXN","TEXAS INSTRS INC","COM","882508104","9,630","0.1%","56,500","",""
"","SHOPIFY INC","NOTE 0.125%11/0","82509LAA5","9,480","0.1%","10,000,000","",""
"GLW","CORNING INC","COM","219350105","9,378","0.1%","308,000","",""
"BRO","BROWN & BROWN INC","COM","115236101","9,322","0.1%","131,100","",""
"KVUE","KENVUE INC","COM","49177J102","9,288","0.1%","431,400","",""
"O","REALTY INCOME CORP","COM","756109104","9,210","0.1%","160,400","",""
"ENB.TO","ENBRIDGE INC","COM","29250N105","9,137","0.1%","252,600","",""
"PKI","REVVITY INC","COM","714046109","8,925","0.1%","81,654","",""
"PEP","PEPSICO INC","COM","713448108","8,899","0.1%","52,400","",""
"IMO.TO","IMPERIAL OIL LTD","COM NEW","453038408","8,878","0.1%","155,100","",""
"CMS","CMS ENERGY CORP","COM","125896100","8,855","0.1%","152,500","",""
"WEC","WEC ENERGY GROUP INC","COM","92939U106","8,804","0.1%","104,600","",""
"JNJ","JOHNSON & JOHNSON","COM","478160104","8,777","0.1%","56,000","",""
"CTLT","CATALENT INC","COM","148806102","8,490","0.1%","188,966","",""
"CHKP","CHECK POINT SOFTWARE TECH LT","ORD","M22465104","7,807","0.1%","51,100","",""
"ISRG","INTUITIVE SURGICAL INC","COM NEW","46120E602","7,729","0.1%","22,913","",""
"ESS","ESSEX PPTY TR INC","COM","297178105","7,066","0.1%","28,500","",""
"EXAS","EXACT SCIENCES CORP","COM","30063P105","6,910","0.1%","93,412","",""
"ULTA","ULTA BEAUTY INC","COM","90384S303","6,859","0.1%","14,000","",""
"UBER","UBER TECHNOLOGIES INC","COM","90353T100","6,490","0.1%","105,413","",""
"ORCC","BLUE OWL CAPITAL CORPORATION","COM","69121K104","5,737","0.1%","388,714","",""
"","DROPBOX INC","NOTE 3/0","26210CAD6","5,056","0.1%","5,000,000","",""
"","DROPBOX INC","NOTE 3/0","26210CAC8","4,930","0.1%","5,000,000","",""
"RPT","RPT REALTY","SH BEN INT","74971D101","4,852","0.1%","378,200","",""
"LTHM","LIVENT CORP","COM","53814L108","4,701","0.1%","261,500","",""
"VIV1N.MX","TELEFONICA BRASIL SA","NEW ADR","87936R205","4,566","0.1%","417,400","",""
"CSTR","CAPSTAR FINL HLDGS INC","COM","14070T102","4,176","0.1%","222,873","",""
"PBR","PETROLEO BRASILEIRO SA PETRO","SPONSORED ADR","71654V408","3,586","0.0%","224,600","",""
"VLO","VALERO ENERGY CORP","COM","91913Y100","3,198","0.0%","24,600","",""
"MPC","MARATHON PETE CORP","COM","56585A102","3,160","0.0%","21,300","",""
"CATC","CAMBRIDGE BANCORP","COM","132152109","3,100","0.0%","44,675","",""
"XLE","SELECT SECTOR SPDR TR","ENERGY","81369Y506","2,782","0.0%","33,200","",""
"IJS","ISHARES TR","SP SMCP600VL ETF","464287879","2,782","0.0%","27,000","",""
"CHRW","C H ROBINSON WORLDWIDE INC","COM NEW","12541W209","2,695","0.0%","31,200","",""
"TSM","TAIWAN SEMICONDUCTOR MFG LTD","SPONSORED ADS","874039100","2,558","0.0%","24,600","",""
"BCE.TO","BCE INC","COM NEW","05534B760","2,456","0.0%","62,093","",""
"RDY","DR REDDYS LABS LTD","ADR","256135203","2,115","0.0%","30,400","",""
"ARCT","ARCTURUS THERAPEUTICS HLDGS","COM","03969T109","1,986","0.0%","63,000","",""
"BVH","BLUEGREEN VACATIONS HLDG COR","CLASS A","096308101","1,975","0.0%","26,300","",""
"AZTA","AZENTA INC","COM","114340102","1,947","0.0%","29,900","",""
"HTH","HILLTOP HOLDINGS INC","COM","432748101","1,940","0.0%","55,100","",""
"PMT","PENNYMAC MTG INVT TR","COM","70931T103","1,906","0.0%","127,500","",""
"AMNB","AMERICAN NATL BANKSHARES INC","COM","027745108","1,852","0.0%","38,000","",""
"CORT","CORCEPT THERAPEUTICS INC","COM","218352102","1,760","0.0%","54,200","",""
"SSRM.TO","SSR MINING IN","COM","784730103","1,729","0.0%","160,400","",""
"ELF","E L F BEAUTY INC","COM","26856L103","1,659","0.0%","11,500","",""
"TOL","TOLL BROTHERS INC","COM","889478103","1,634","0.0%","15,900","",""
"CALM","CAL MAINE FOODS INC","COM NEW","128030202","1,629","0.0%","28,400","",""
"HIBB","HIBBETT INC","COM","428567101","1,620","0.0%","22,500","",""
"APP","APPLOVIN CORP","COM CL A","03831W108","1,597","0.0%","40,100","",""
"MEDP","MEDPACE HLDGS INC","COM","58506Q109","1,593","0.0%","5,200","",""
"SCRM","SCREAMING EAGLE ACQUISITN CO","CLASS A ORD SHS","G79407105","1,590","0.0%","150,000","",""
"HCC","WARRIOR MET COAL INC","COM","93627C101","1,573","0.0%","25,800","",""
"LI","LI AUTO INC","SPONSORED ADS","50202M102","1,564","0.0%","41,800","",""
"DDOG","DATADOG INC","CL A COM","23804L103","1,553","0.0%","12,800","",""
"0LQ0.IL","VIPSHOP HLDGS LTD","SPONSORED ADS A","92763W103","1,527","0.0%","86,000","",""
"PAYO","PAYONEER GLOBAL INC","COM","70451X104","1,520","0.0%","291,800","",""
"CNX","CNX RES CORP","COM","12653C108","1,512","0.0%","75,600","",""
"MNDY","MONDAY COM LTD","SHS","M7S64H106","1,502","0.0%","8,000","",""
"MELI","MERCADOLIBRE INC","COM","58733R102","1,499","0.0%","954","",""
"VRT","VERTIV HOLDINGS CO","COM CL A","92537N108","1,484","0.0%","30,900","",""
"XBI","SPDR SER TR","S&P BIOTECH","78464A870","1,447","0.0%","16,200","",""
"TCZ.BE","TIM S A","SPONSORED ADR","88706T108","1,414","0.0%","76,600","",""
"CYTK","CYTOKINETICS INC","COM NEW","23282W605","1,302","0.0%","15,600","",""
"MRO","MARATHON OIL CORP","COM","565849106","1,278","0.0%","52,900","",""
"AMLP","ALPS ETF TR","ALERIAN MLP","00162Q452","1,250","0.0%","29,400","",""
"META","META PLATFORMS INC","CL A","30303M102","1,238","0.0%","3,500","",""
"FLEX","FLEX LTD","ORD","Y2573F102","1,206","0.0%","39,600","",""
"TS","TENARIS S A","SPONSORED ADS","88031M109","1,192","0.0%","34,300","",""
"COO","COOPER COS INC","COM NEW","216648402","1,173","0.0%","3,100","",""
"IVZ","INVESCO LTD","SHS","G491BT108","1,150","0.0%","64,500","",""
"LNG","CHENIERE ENERGY INC","COM NEW","16411R208","1,126","0.0%","6,600","",""
"NOC","NORTHROP GRUMMAN CORP","COM","666807102","1,123","0.0%","2,400","",""
"STT","STATE STR CORP","COM","857477103","1,115","0.0%","14,400","",""
"WIT","WIPRO LTD","SPON ADR 1 SH","97651M109","1,114","0.0%","200,000","",""
"TDG","TRANSDIGM GROUP INC","COM","893641100","1,112","0.0%","1,100","",""
"GHIX","GORES HOLDINGS IX INC","CLASS A COM","38287A101","1,102","0.0%","105,000","",""
"HBAN","HUNTINGTON BANCSHARES INC","COM","446150104","1,093","0.0%","86,000","",""
"SMMF","SUMMIT FINL GROUP INC","COM","86606G101","1,075","0.0%","35,051","",""
"CASH","PATHWARD FINANCIAL INC","COM","59100U108","1,058","0.0%","20,000","",""
"ABNB","AIRBNB INC","COM CL A","009066101","1,048","0.0%","7,700","",""
"SCCO","SOUTHERN COPPER CORP","COM","84265V105","955","0.0%","11,100","",""
"DECK","DECKERS OUTDOOR CORP","COM","243537107","935","0.0%","1,400","",""
"TSLA","TESLA INC","COM","88160R101","916","0.0%","3,688","",""
"ARGX","ARGENX SE","SPONSORED ADR","04016X101","913","0.0%","2,400","",""
"ANET","ARISTA NETWORKS INC","COM","040413106","847","0.0%","3,600","",""
"TPX","TEMPUR SEALY INTL INC","COM","88023U101","846","0.0%","16,600","",""
"BRBR","BELLRING BRANDS INC","COMMON STOCK","07831C103","798","0.0%","14,400","",""
"KNSL","KINSALE CAP GROUP INC","COM","49714P108","770","0.0%","2,300","",""
"ELAN","ELANCO ANIMAL HEALTH INC","COM","28414H103","767","0.0%","51,500","",""
"HII","HUNTINGTON INGALLS INDS INC","COM","446413106","752","0.0%","2,900","",""
"ATI","ATI INC","COM","01741R102","741","0.0%","16,300","",""
"MTDR","MATADOR RES CO","COM","576485205","733","0.0%","12,900","",""
"BNTX","BIONTECH SE","SPONSORED ADS","09075V102","717","0.0%","6,800","",""
"EXEL","EXELIXIS INC","COM","30161Q104","676","0.0%","28,200","",""
"INVA","INNOVIVA INC","COM","45781M101","601","0.0%","37,500","",""
"HQY","HEALTHEQUITY INC","COM","42226A107","596","0.0%","9,000","",""
"LII","LENNOX INTL INC","COM","526107107","581","0.0%","1,300","",""
"UTHR","UNITED THERAPEUTICS CORP DEL","COM","91307C102","549","0.0%","2,500","",""
"RCL","ROYAL CARIBBEAN GROUP","COM","V7780T103","530","0.0%","4,100","",""
"LPG","DORIAN LPG LTD","SHS USD","Y2106R110","491","0.0%","11,200","",""
"CIBR","FIRST TR EXCHANGE TRADED FD","NASDAQ CYB ETF","33734X846","489","0.0%","9,100","",""
"DTM","DT MIDSTREAM INC","COMMON STOCK","23345M107","487","0.0%","8,900","",""
"TDC","TERADATA CORP DEL","COM","88076W103","469","0.0%","10,800","",""
"PGNY","PROGYNY INC","COM","74340E103","435","0.0%","11,700","",""
"PCAR","PACCAR INC","COM","693718108","429","0.0%","4,400","",""
"GIB-A.TO","CGI INC","CL A SUB VTG","12532H104","398","0.0%","3,700","",""
"CPG.TO","CRESCENT PT ENERGY CORP","COM","22576C101","377","0.0%","54,094","",""
"CWAN","CLEARWATER ANALYTICS HLDGS I","CL A","185123106","366","0.0%","18,300","",""
"WHD","CACTUS INC","CL A","127203107","358","0.0%","7,900","",""
"XENE","XENON PHARMACEUTICALS INC","COM","98420N105","354","0.0%","7,700","",""
"SERA","SERA PROGNOSTICS INC","CLASS A COM","81749D107","322","0.0%","53,900","",""
"CART","MAPLEBEAR INC","COM","565394103","319","0.0%","13,600","",""
"CNMD","CONMED CORP","COM","207410101","317","0.0%","2,900","",""
"TPL","TEXAS PACIFIC LAND CORPORATI","COM","88262P102","314","0.0%","200","",""
"HMY","HARMONY GOLD MINING CO LTD","SPONSORED ADR","413216300","314","0.0%","51,100","",""
"CRC","CALIFORNIA RES CORP","COM STOCK","13057Q305","311","0.0%","5,700","",""
"NUVL","NUVALENT INC","COM","670703107","309","0.0%","4,200","",""
"ANSS","ANSYS INC","COM","03662Q105","290","0.0%","800","",""
"AM","ANTERO MIDSTREAM CORP","COM","03676B102","288","0.0%","23,000","",""
"CRNX","CRINETICS PHARMACEUTICALS IN","COM","22663K107","281","0.0%","7,900","",""
"GPOR","GULFPORT ENERGY CORP","COMMON SHARES","402635502","279","0.0%","2,100","",""
"NEU","NEWMARKET CORP","COM","651587107","272","0.0%","500","",""
"CBT","CABOT CORP","COM","127055101","250","0.0%","3,000","",""
"ALKS","ALKERMES PLC","SHS","G01767105","249","0.0%","9,000","",""
"ACIW","ACI WORLDWIDE INC","COM","004498101","241","0.0%","7,900","",""
"CVI","CVR ENERGY INC","COM","12662P108","239","0.0%","7,900","",""
"DHT","DHT HOLDINGS INC","SHS NEW","Y2065G121","239","0.0%","24,400","",""
"DOO.TO","BRP INC","COM SUN VTG","05577W200","237","0.0%","3,300","",""
"AVY","AVERY DENNISON CORP","COM","053611109","222","0.0%","1,100","",""
"VRRM","VERRA MOBILITY CORP","CL A COM STK","92511U102","221","0.0%","9,600","",""
"SOUN","SOUNDHOUND AI INC","CLASS A COM","836100107","207","0.0%","97,800","",""
"TALO","TALOS ENERGY INC","COM","87484T108","179","0.0%","12,600","",""
"KLG","WK KELLOGG CO","COM SHS","92942W107","168","0.0%","12,800","",""
"SGD","SAFE & GREEN DEV CORP","COM","78637J105","166","0.0%","118,900","",""
"BORR.OL","BORR DRILLING LTD","SHS","G1466R173","134","0.0%","18,300","",""
"NXE.TO","NEXGEN ENERGY LTD","COM","65340P106","119","0.0%","17,000","",""
"SSL.TO","SANDSTORM GOLD LTD","COM NEW","80013R206","115","0.0%","22,900","",""
"LC","LENDINGCLUB CORP","COM NEW","52603A208","101","0.0%","11,600","",""
"NR","NEWPARK RES INC","COM PAR $.01NEW","651718504","72","0.0%","10,900","",""
"MVIS","MICROVISION INC DEL","COM NEW","594960304","66","0.0%","25,000","",""
"APLT","APPLIED THERAPEUTICS INC","COM","03828A101","43","0.0%","13,100","",""
"ABLLW","ABACUS LIFE INC","*W EXP 06/30/202","00258Y112","37","0.0%","50,443","",""
"URE.TO","UR-ENERGY INC","COM","91688R108","34","0.0%","22,400","",""
"NIOBW","NIOCORP DEVS LTD","*W EXP 03/17/202","654484153","26","0.0%","50,000","",""
"RUMBW","RUMBLE INC","*W EXP 09/16/202","78137L113","23","0.0%","25,000","",""
"SCRMW","SCREAMING EAGLE ACQUISITN CO","*W EXP 01/05/202","G79407121","22","0.0%","50,000","",""
"OCSAW","OCULIS HOLDING AG","*W EXP 03/06/202","H5870P110","17","0.0%","11,666","",""
"ICU","SEASTAR MEDICAL HOLDING CORP","COMMON STOCK","81256L104","14","0.0%","33,800","",""
"12Q.SG","INTELLIGENT BIO SOLUTIONS IN","COM NEW","36151G402","14","0.0%","42,500","",""
"VERU","VERU INC","COM","92536C103","10","0.0%","14,600","",""
"OABIW","OMNIAB INC","*W EXP 11/01/202","68218J111","10","0.0%","10,000","",""
"AMBI-WT","AMBIPAR EMERGENCY RESPONSE","*W EXP 99/99/999","G02532110","7","0.0%","20,200","",""
"FBYDW","FALCONS BEYOND GLOBAL INC","*W EXP 03/16/202","306121112","7","0.0%","10,000","",""
"","BANYAN ACQUISITION CORPORATI","*W EXP 09/30/202","06690B115","7","0.0%","20,000","",""
"","ALLURION TECHNOLOGIES INC","*W EXP 08/01/203","02008G110","6","0.0%","15,312","",""
"CVII/WS","CHURCHILL CAPITAL CORP VII","*W EXP 02/29/202","17144M110","6","0.0%","40,000","",""
"IVCBW","INVESTCORP EUROPE ACQUISITIO","*W EXP 12/15/202","G4923T113","5","0.0%","25,000","",""
"","ANDRETTI ACQUISITION CORP","*W EXP 99/99/999","G26735129","5","0.0%","20,000","",""
"LIFWZ","MSP RECOVERY INC","*W EXP 05/23/202","553745118","4","0.0%","30,000","",""
"GAMCW","GOLDEN ARROW MERGER CORP","*W EXP 07/31/202","380799114","4","0.0%","33,333","",""
"GHIXW","GORES HOLDINGS IX INC","*W EXP 01/14/202","38287A119","4","0.0%","35,000","",""
"RMGCW","RMG ACQUISITION CORP III","*W EXP 02/08/202","G76088122","3","0.0%","50,000","",""
"","KENSINGTON CAPITAL ACQUISITI","*W EXP 99/99/999","G5251K129","3","0.0%","33,750","",""
"JWSM/WS","JAWS MUSTANG ACQUISITION COR","*W EXP 01/30/202","G50737124","3","0.0%","43,750","",""
"","RIGEL RESOURCE ACQ CORP","*W EXP 99/99/999","G7573M114","3","0.0%","25,000","",""
"SOAR-WT","PROOF ACQUISITION CORP I","*W EXP 99/99/999","74349W112","2","0.0%","25,000","",""
"HHLA/WS","HH&L ACQUISITION CO","*W EXP 02/04/202","G39714129","2","0.0%","100,000","",""
"AISPW","AIRSHIP AI HLDGS INC","*W EXP 12/21/202","008940116","2","0.0%","37,500","",""
"","LANVIN GROUP HOLDINGS LIMITE","*W EXP 01/14/202","G5380J118","2","0.0%","15,000","",""
"","BATTERY FUTURE ACQUISITION C","*W EXP 99/99/999","G0888J124","2","0.0%","25,000","",""
"ARRWW","ARROWROOT ACQUISITION CORP","*W EXP 03/02/202","04282M110","2","0.0%","25,000","",""
"LDTCW","LEDDARTECH HLDGS INC","*W EXP 12/21/202","52328E113","1","0.0%","23,336","",""
"","EVEREST CONSOLIDATOR ACQ COR","*W EXP 99/99/999","29978K110","1","0.0%","15,000","",""
"ROSS/WS","ROSS ACQUISITION CORP II","*W EXP 02/01/202","G7641C114","1","0.0%","33,333","",""
"CSLMR","CSLM ACQUISITION CORP","RIGHT 07/01/2023","G2365L127","1","0.0%","30,000","",""
"CAPTW","CAPTIVISION INC","*W EXP 11/15/202","G18932114","1","0.0%","25,000","",""
"PLMIW","PLUM ACQUISITION CORP I","*W EXP 03/18/202","G7134L118","1","0.0%","12,000","",""
"PWUPW","POWERUP ACQUISITION CORP","*W EXP 05/23/202","G7207P129","1","0.0%","25,000","",""
"VCXB-WT","10X CAPITAL VENTURE ACQ III","*W EXP 06/30/202","G87077114","1","0.0%","21,270","",""
"CSLRW","COMPLETE SOLARIA INC","*W EXP 07/31/202","20460L112","1","0.0%","37,500","",""
"COOLW","CORNER GROWTH ACQUISITION CO","*W EXP 99/99/999","G2425N113","1","0.0%","16,666","",""
"SZZLW","SIZZLE ACQUISITION CORP","*W EXP 11/02/202","83014E117","1","0.0%","12,500","",""
"EMLDW","FTAC EMERALD ACQUISITION COR","*W EXP 10/19/202","29103K118","1","0.0%","22,000","",""
"IVCPW","SWIFTMERGE ACQUISITION CORP","*W EXP 12/13/202","G63836111","1","0.0%","25,000","",""
"KRNLW","KERNEL GROUP HOLDINGS INC","*W EXP 02/02/202","G5259L129","1","0.0%","50,000","",""
"PRLHW","PEARL HOLDINGS ACQUISITN COR","*W EXP 12/15/202","G44525114","1","0.0%","25,000","",""
"EVE-WT","EVE MOBILITY ACQUISITION COR","*W EXP 12/31/202","G3218G117","1","0.0%","20,000","",""
"TGAAW","TARGET GLOBAL ACQUISI I CORP","*W EXP 12/08/202","G8675N125","0","0.0%","13,333","",""
"MNYWW","MONEYHERO LIMITED","*W EXP 09/13/202","G6202B119","0","0.0%","13,200","",""
"ATEK-WT","ATHENA TECHNOLOGY ACQ CORP I","*W EXP 10/17/202","04687C113","0","0.0%","32,500","",""
"CSTA/WS","CONSTELLATION ACQUISITN CORP","*W EXP 01/29/202","G2R18K113","0","0.0%","41,666","",""
"CREVW","CARBON REVOLUTION LTD","*W EXP 99/99/999","G1893D110","0","0.0%","16,666","",""
"ACABW","ATLANTIC COASTAL AQSTN CORP","*W EXP 01/13/202","04845A116","0","0.0%","25,000","",""
"XPDBW","POWER & DIGITAL INFRASTRUCTU","*W EXP 12/09/202","73919C118","0","0.0%","25,000","",""
"DHCAW","DHC ACQUISITION CORP","*W EXP 02/25/202","G2758T117","0","0.0%","42,596","",""
"PORTW","SOUTHPORT ACQUISITION CORP","*W EXP 99/99/999","84465L113","0","0.0%","20,000","",""
"ACAHW","ATLANTIC COASTAL ACQUISTN CO","*W EXP 03/02/202","048453112","0","0.0%","26,666","",""
"HCMAW","HCM ACQUISITION CO","*W EXP 01/20/202","G4365A127","0","0.0%","25,000","",""
"APXIW","APX ACQUISITION CORP I","*W EXP 11/30/202","G0440J125","0","0.0%","12,957","",""
"CSLMW","CSLM ACQUISITION CORP","*W EXP 06/01/202","G2365L119","0","0.0%","15,000","",""
"OSI/WS","OSIRIS ACQUISITION CORP","*W EXP 05/01/202","68829A111","0","0.0%","25,000","",""
"GAQWF","GENERATION ASIA I ACQUISITIO","*W EXP 99/99/999","G38258128","0","0.0%","20,000","",""
"RCACW","REVELSTONE CAPITAL ACQSTN CO","*W EXP 09/15/202","76137R114","0","0.0%","15,000","",""
"XBPEW","XBP EUROPE HOLDINGS INC","*W EXP 11/30/202","98400V119","0","0.0%","10,000","",""
"NPABW","NEW PROVIDENCE ACQSITN CORP","*W EXP 11/09/202","64823D110","0","0.0%","13,333","",""
"","SDCL EDGE ACQUISITION CORP","*W EXP 99/99/999","G79471127","0","0.0%","17,500","",""
"OPA/WS","MAGNUM OPUS ACQUISITION LTD","*W EXP 03/06/202","G5S70A112","0","0.0%","20,000","",""
"HAIAW","HEALTHCARE AI ACQUISITION CO","*W EXP 12/07/202","G4373K117","0","0.0%","20,000","",""
"PPYAW","PAPAYA GRWT OPPORTUNITY CORP","*W EXP 12/31/202","69882P110","0","0.0%","25,000","",""
"CITEW","CARTICA ACQUISITION CORP","*W EXP 04/30/202","G1995D117","0","0.0%","10,000","",""
"CFFSW","CF ACQUISITION CORP VII","*W EXP 03/16/202","12521H115","0","0.0%","11,666","",""
"COCHW","ENVOY MEDICAL INC","*W EXP 09/29/202","29415V117","0","0.0%","23,333","",""
"LGVCW","LAMF GLOBAL VENTURES CORP I","*W EXP 11/05/202","G5338L124","0","0.0%","20,000","",""
"","AP ACQUISITION CORP","*W EXP 12/07/202","G04058114","0","0.0%","12,500","",""
"ECXWW","ECARX HOLDINGS INC","*W EXP 12/20/202","G29201111","0","0.0%","12,500","",""
"","INTEGRATED WELLNESS ACQ CORP","*W EXP 10/31/202","G4828B118","0","0.0%","10,000","",""
"TRONW","CORNER GROWTH ACQUISITN CORP","*W EXP 04/09/202","G2426E120","0","0.0%","11,666","",""
"BLEUW","BLEUACACIA LTD","*W EXP 10/30/202","G11728113","0","0.0%","15,000","",""
"GPACW","GLOBAL PARTNER ACQISTN CORP","*W EXP 01/14/202","G3934P128","0","0.0%","11,666","",""
