"Manager","Report Date","Value ($000)","Shares","Option Type"
"GROUP ONE TRADING, L.P.","12/31/2019","1,203","59,300","call"
"SIMPLEX TRADING, LLC","12/31/2019","835","412","call"
"PROEQUITIES, INC.","12/31/2019","0","0","call"
