year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2021,CMS US Equity 2021,13829.8,4643.69,16881.6,,,4516.8101,1018.8,19.224,0.489,0.352,,,,15380.9004,,,,,,31656.49,7329.0,18851.49,CMS ENERGY CORP,289.0,65.05,12500.0,452.0,28753.0

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,4638078.60338891,1557347.1221399475,7021466.894299734,13216892.619828593
BMO,3187563.1603867915,1070301.46294643,4825569.188886077,9083433.8122193
TD,1364766.4558928763,458253.3618393029,2066084.5380026195,3889104.3557347986
Scotiabank,1292218.9319571026,433893.7751912447,1956256.7232678158,3682369.430416163
CIBC,754789.1635303098,253438.72585243924,1142655.7368027142,2150883.6261854633
National Bank of Canada,235893.5304530305,79206.96094154891,357113.0971012901,672213.5884958695
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,97996.74635798018,32904.77889015669,148354.7324529785,279256.2577011154
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,111389.68393479772,37401.78176048683,168629.95326194374,317421.4189572283
OMERS,0.0,0.0,0.0,0.0
CPPIB,561505.6571973886,188539.11157579583,850048.8499898947,1600093.6187630792
Healthcare of Ontario Pension Plan Trust Fund,272875.9677988318,91624.70917206013,413099.84974155884,777600.5267124508
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,17434.441362459944,5854.03556164526,26393.54856075037,49682.02548485557
