"Sym","Issuer Name","Cl","CUSIP","Value ($000)","%","Shares","Principal","Option Type"
"EWQ","ISHARES MSCI FRANCE ETF","* ISHARES INC MSCI FRANCE ETF","464286707","2,450","0.2%","74,000","",""
"VIOO","VANGUARD ADMIRAL FDS INC","SMLLCP 600 IDX","921932828","1,867","0.1%","10,776","",""
"SRS","PROSHARES ULTRASHORT REAL ESTATE","* PROSHARES TR ULTSHT REAL EST","74347G556","1,329","0.1%","72,834","",""
"V","VISA INC","* VISA INC COM CL A","92826C839","1,307","0.1%","6,254","",""
"TMO","THERMO FISHER SCIENTIFIC INC","* THERMO FISHER SCIENTIFIC INC COM","883556102","1,295","0.1%","2,339","",""
"BXP","BOSTON PROPERTIES INC","* BOSTON PROPERTIES INC COM","101121101","1,059","0.1%","15,679","",""
"HON","HONEYWELL INTERNATIONAL INC","* HONEYWELL INTL INC COM","438516106","1,007","0.1%","4,678","",""
"MDT","MEDTRONIC PLC","* MEDTRONIC PLC SHS","G5960L103","990","0.1%","12,674","",""
"CMCSA","COMCAST CORP","* COMCAST CORP NEW CL A","20030N101","976","0.1%","27,783","",""
"EWW","ISHARES MSCI MEXICO CAPPED ETF","* ISHARES INC MSCI MEXICO ETF","464286822","951","0.1%","19,240","",""
"CP.TO","CANADIAN PACIFIC RAILWAY LTD","* CANADIAN PAC RY LTD COM","13645T100","872","0.1%","11,638","",""
"LQD","iShares iBoxx $ Investment Grade Corporate Bond ETF","IBOXX INV CP ETF","464287242","844","0.1%","8,000","",""
"GS","GOLDMAN SACHS GROUP INC","* GOLDMAN SACHS GROUP INC COM","38141G104","826","0.1%","2,394","",""
"SCHW","CHARLES SCHWAB CORP","* SCHWAB CHARLES CORP COM","808513105","824","0.1%","9,846","",""
"SYK","STRYKER CORP","* STRYKER CORPORATION COM","863667101","796","0.1%","3,240","",""
"ORCL","ORACLE CORP","* ORACLE CORP COM","68389X105","768","0.1%","9,350","",""
"BSX","BOSTON SCIENTIFIC CORP","* BOSTON SCIENTIFIC CORP COM","101137107","750","0.1%","16,133","",""
"CNR.TO","CANADIAN NATIONAL RAILWAY CO","* CANADIAN NATL RY CO COM","136375102","747","0.1%","6,257","",""
"EFA","ISHARES MSCI EAFE INDEX FUND","* ISHARES TR MSCI EAFE ETF","464287465","711","0.1%","10,842","",""
"ABT","ABBOTT LABORATORIES","* ABBOTT LABS COM","002824100","646","0.0%","5,851","",""
"GOOGL","ALPHABET INC","* ALPHABET INC CAP STK CL A","02079K305","638","0.0%","7,200","",""
"FISV","FISERV INC","* FISERV INC COM","337738108","620","0.0%","6,104","",""
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES INC","* INTERNATIONAL FLAVORS&FRAGRA COM","459506101","588","0.0%","5,582","",""
"AXP","AMERICAN EXPRESS CO","* AMERICAN EXPRESS CO COM","025816109","525","0.0%","3,540","",""
"EFX","EQUIFAX INC","* EQUIFAX INC COM","294429105","495","0.0%","2,533","",""
"DIS","WALT DISNEY CO","* DISNEY WALT CO COM","254687106","492","0.0%","5,634","",""
"FIS","FIDELITY NATIONAL INFORMATION SERVICES INC","* FIDELITY NATL INFORMATION SV COM","31620M106","486","0.0%","7,126","",""
"LBRDK","LIBERTY BROADBAND CORP","* LIBERTY BROADBAND CORP COM SER C","530307305","479","0.0%","6,251","",""
"PPG","PPG INDUSTRIES INC","* PPG INDS INC COM","693506107","469","0.0%","3,713","",""
"EWG","ISHARES MSCI GERMANY ETF","* ISHARES INC MSCI GERMANY ETF","464286806","468","0.0%","18,925","",""
"UPS","UNITED PARCEL SERVICE INC","* UNITED PARCEL SERVICE INC CL B","911312106","436","0.0%","2,496","",""
"MMM","3M CO","* 3M CO COM","88579Y101","432","0.0%","3,583","",""
"WAT","WATERS CORP","* WATERS CORP COM","941848103","399","0.0%","1,159","",""
"UNP","UNION PACIFIC CORP","* UNION PAC CORP COM","907818108","395","0.0%","1,899","",""
"COO","COOPER COS INC","* COOPER COS INC COM NEW","216648402","390","0.0%","1,176","",""
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS CORP","* COGNIZANT TECHNOLOGY SOLUTIO CL A","192446102","386","0.0%","6,714","",""
"APH","AMPHENOL CORP","* AMPHENOL CORP NEW CL A","032095101","299","0.0%","3,906","",""
"EBAY","EBAY INC","* EBAY INC. COM","278642103","285","0.0%","6,843","",""
"IJH","ISHARES TR","CORE S&P MCP ETF","464287507","268","0.0%","1,110","",""
"CL","COLGATE-PALMOLIVE CO","* COLGATE PALMOLIVE CO COM","194162103","251","0.0%","3,174","",""
"OTIS","OTIS WORLDWIDE CORP","* OTIS WORLDWIDE CORP COM","68902V107","248","0.0%","3,150","",""
"MAR","MARRIOTT INTERNATIONAL INC","* MARRIOTT INTL INC NEW CL A","571903202","238","0.0%","1,590","",""
"MCHP","MICROCHIP TECHNOLOGY INC","* MICROCHIP TECHNOLOGY INC. COM","595017104","227","0.0%","3,218","",""
"ZBH","ZIMMER BIOMET HOLDINGS INC","* ZIMMER BIOMET HOLDINGS INC COM","98956P102","214","0.0%","1,676","",""
"PYPL","PAYPAL HOLDINGS INC","* PAYPAL HLDGS INC COM","70450Y103","152","0.0%","2,133","",""
"OMC","OMNICOM GROUP INC","* OMNICOM GROUP INC COM","681919106","122","0.0%","1,493","",""
"CARR","CARRIER GLOBAL CORP","* CARRIER GLOBAL CORPORATION COM","14448C104","104","0.0%","2,514","",""
"IQV","IQVIA HLDGS INC","COM","46266C105","59","0.0%","289","",""
