Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
CNQ.TO,CANADIAN NAT RES LTD COM,COMMON STOCK,136385101,"585,917",1.3%,"24,296,079",,
DUK,DUKE ENERGY CORP NEW COM NEW,COMMON STOCK,26441C204,"160,211",0.4%,"1,856,602",,
NEE,NEXTERA ENERGY INC COM,COMMON STOCK,65339F101,"126,417",0.3%,"727,348",,
AEP,AMERICAN ELEC PWR INC COM,COMMON STOCK,025537101,"91,373",0.2%,"1,222,652",,
XOM,EXXON MOBIL CORP COM,COMMON STOCK,30231G102,"79,107",0.2%,"1,160,172",,
MOH,MOLINA HEALTHCARE INC COM,COMMON STOCK,60855R100,"52,089",0.1%,"448,228",,
AES,AES CORP COM,COMMON STOCK,00130H105,"51,033",0.1%,"3,529,576",,
AEE,AMEREN CORP COM,COMMON STOCK,023608102,"48,270",0.1%,"740,063",,
PNW,PINNACLE WEST CAP CORP COM,COMMON STOCK,723484101,"46,009",0.1%,"540,059",,
EL,LAUDER ESTEE COS INC CL A,COMMON STOCK,518439104,"44,180",0.1%,"339,611",,
NWE,NORTHWESTERN CORP COM NEW,COMMON STOCK,668074305,"42,347",0.1%,"712,500",,
OGE,OGE ENERGY CORP COM,COMMON STOCK,670837103,"41,416",0.1%,"1,056,878",,
BKH,BLACK HILLS CORP COM,COMMON STOCK,092113109,"40,552",0.1%,"646,000",,
EVRG,EVERGY INC COM,COMMON STOCK,30034W106,"38,825",0.1%,"683,964",,
CSX,CSX CORP COM,COMMON STOCK,126408103,"38,313",0.1%,"616,710",,
SO,SOUTHERN CO COM,COMMON STOCK,842587107,"37,491",0.1%,"853,708",,
COP,CONOCOPHILLIPS COM,COMMON STOCK,20825C104,"33,587",0.1%,"538,730",,
NRG,NRG ENERGY INC COM NEW,COMMON STOCK,629377508,"33,557",0.1%,"847,468",,
STX,SEAGATE TECHNOLOGY PLC SHS,COMMON STOCK,G7945M107,"32,045",0.1%,"830,467",,
TA.TO,TRANSALTA CORP COM,COMMON STOCK,89346D107,"25,720",0.1%,"6,284,736",,
XEL,XCEL ENERGY INC COM,COMMON STOCK,98389B100,"24,819",0.1%,"503,783",,
DTE,DTE ENERGY CO COM,COMMON STOCK,233331107,"23,752",0.1%,"215,359",,
TER,TERADYNE INC COM,COMMON STOCK,880770102,"22,197",0.0%,"707,401",,
PPC,PILGRIMS PRIDE CORP NEW COM,COMMON STOCK,72147K108,"20,571",0.0%,"1,326,400",,
PGR,PROGRESSIVE CORP OHIO COM,COMMON STOCK,743315103,"20,247",0.0%,"335,638",,
CNP,CENTERPOINT ENERGY INC COM,COMMON STOCK,15189T107,"19,542",0.0%,"692,305",,
MRO,MARATHON OIL CORP COM,COMMON STOCK,565849106,"19,324",0.0%,"1,347,529",,
CMS,CMS ENERGY CORP COM,COMMON STOCK,125896100,"19,291",0.0%,"388,560",,
VST,VISTRA ENERGY CORP COM,COMMON STOCK,92840M102,"18,519",0.0%,"809,100",,
DVN,DEVON ENERGY CORP NEW COM,COMMON STOCK,25179M103,"16,389",0.0%,"727,117",,
HES,HESS CORP COM,COMMON STOCK,42809H107,"16,326",0.0%,"403,139",,
DBI,DSW INC CL A,COMMON STOCK,23334L102,"16,076",0.0%,"650,900",,
ENR,ENERGIZER HLDGS INC NEW COM,COMMON STOCK,29272W109,"16,049",0.0%,"355,500",,
CVX,CHEVRON CORP NEW COM,COMMON STOCK,166764100,"15,546",0.0%,"142,908",,
POR,PORTLAND GEN ELEC CO COM NEW,COMMON STOCK,736508847,"12,773",0.0%,"278,600",,
MUR,MURPHY OIL CORP COM,COMMON STOCK,626717102,"12,681",0.0%,"542,200",,
LNG,CHENIERE ENERGY INC COM NEW,COMMON STOCK,16411R208,"12,649",0.0%,"213,710",,
IVZ,INVESCO LTD SHS,COMMON STOCK,G491BT108,"11,312",0.0%,"675,787",,
EOG,EOG RES INC COM,COMMON STOCK,26875P101,"11,165",0.0%,"128,024",,
ATH,ATHENE HLDG LTD CL A,COMMON STOCK,G0684D107,"10,700",0.0%,"268,675",,
VVC,VECTREN CORP COM,COMMON STOCK,92240G101,"10,616",0.0%,"147,500",,
SRE,SEMPRA ENERGY COM,COMMON STOCK,816851109,"10,577",0.0%,"97,773",,
APA,APACHE CORP COM,COMMON STOCK,037411105,"9,989",0.0%,"380,556",,
FE,FIRSTENERGY CORP COM,COMMON STOCK,337932107,"9,238",0.0%,"246,027",,
PXD,PIONEER NAT RES CO COM,COMMON STOCK,723787107,"8,997",0.0%,"68,410",,
OXY,OCCIDENTAL PETE CORP DEL COM,COMMON STOCK,674599105,"8,533",0.0%,"139,037",,
LNT,ALLIANT ENERGY CORP COM,COMMON STOCK,018802108,"8,438",0.0%,"199,700",,
PNM,PNM RES INC COM,COMMON STOCK,69349H107,"8,382",0.0%,"204,000",,
BC,BRUNSWICK CORP COM,COMMON STOCK,117043109,"8,152",0.0%,"175,500",,
ENB.TO,ENBRIDGE INC COM,COMMON STOCK,29250N105,"6,751",0.0%,"217,443",,
MDU,MDU RES GROUP INC COM,COMMON STOCK,552690109,"6,637",0.0%,"278,410",,
SWN,SOUTHWESTERN ENERGY CO COM,COMMON STOCK,845467109,"6,593",0.0%,"1,933,610",,
FTS.TO,FORTIS INC COM,COMMON STOCK,349553107,"6,381",0.0%,"191,510",,
KAR,KAR AUCTION SVCS INC COM,COMMON STOCK,48238T109,"6,370",0.0%,"133,500",,
PPL,PPL CORP COM,COMMON STOCK,69351T106,"6,277",0.0%,"221,559",,
AXL,AMERICAN AXLE & MFG HLDGS IN COM,COMMON STOCK,024061103,"6,085",0.0%,"548,206",,
ORI,OLD REP INTL CORP COM,COMMON STOCK,680223104,"5,614",0.0%,"272,900",,
IMO.TO,IMPERIAL OIL LTD COM NEW,COMMON STOCK,453038408,"5,169",0.0%,"204,110",,
RRC,RANGE RES CORP COM,COMMON STOCK,75281A109,"4,865",0.0%,"508,418",,
WEC,WEC ENERGY GROUP INC COM,COMMON STOCK,92939U106,"3,439",0.0%,"49,656",,
SLB,SCHLUMBERGER LTD COM,COMMON STOCK,806857108,"3,422",0.0%,"94,865",,
ALE,ALLETE INC COM NEW,COMMON STOCK,018522300,"3,422",0.0%,"44,900",,
SU.TO,SUNCOR ENERGY INC NEW COM,COMMON STOCK,867224107,"3,352",0.0%,"120,074",,
CNX,CNX RESOURCES CORPORATION COM,COMMON STOCK,12653C108,"3,301",0.0%,"289,059",,
ERF.TO,ENERPLUS CORP COM,COMMON STOCK,292766102,"3,230",0.0%,"415,413",,
SM,SM ENERGY CO COM,COMMON STOCK,78454L100,"2,881",0.0%,"186,100",,
AVA,AVISTA CORP COM,COMMON STOCK,05379B107,"2,702",0.0%,"63,600",,
VET.TO,VERMILION ENERGY INC COM,COMMON STOCK,923725105,"2,440",0.0%,"115,891",,
PPL.TO,PEMBINA PIPELINE CORP COM,COMMON STOCK,706327103,"2,296",0.0%,"77,400",,
PDCE,PDC ENERGY INC COM,COMMON STOCK,69327R101,"1,782",0.0%,"59,900",,
ROCC,PENN VA CORP NEW COM,COMMON STOCK,70788V102,"1,751",0.0%,"32,400",,
AR,ANTERO RES CORP COM,COMMON STOCK,03674X106,"1,653",0.0%,"176,043",,
GTE,GRAN TIERRA ENERGY INC COM,COMMON STOCK,38500T101,"1,640",0.0%,"751,664",,
HCI,HCI GROUP INC COM,COMMON STOCK,40416E103,991,0.0%,"19,500",,
KMI,KINDER MORGAN INC DEL COM,COMMON STOCK,49456B101,937,0.0%,"60,900",,
NI,NISOURCE INC COM,COMMON STOCK,65473P105,707,0.0%,"27,910",,
CPG.TO,CRESCENT PT ENERGY CORP COM,COMMON STOCK,22576C101,473,0.0%,"156,057",,
ECL,ECOLAB INC COM,COMMON STOCK,278865100,166,0.0%,"1,127",,
WMB,WILLIAMS COS INC DEL COM,COMMON STOCK,969457100,80,0.0%,"3,610",,
HRL,HORMEL FOODS CORP COM,COMMON STOCK,440452100,5,0.0%,106,,
CTRA,CABOT OIL & GAS CORP COM,COMMON STOCK,127097103,2,0.0%,100,,
OKE,ONEOK INC NEW COM,COMMON STOCK,682680103,1,0.0%,10,,
OVV,ENCANA CORP COM,COMMON STOCK,292505104,0,0.0%,10,,
CHK,CHESAPEAKE ENERGY CORP COM,COMMON STOCK,165167107,0,0.0%,10,,
BHF,BRIGHTHOUSE FINL INC COM,COMMON STOCK,10922N103,0,0.0%,10,,
EQT,EQT CORP COM,COMMON STOCK,26884L109,0,0.0%,10,,
