year,ticker,ghg_scope_1,ghg_scope_2_location_based,ghg_scope_3,scope_3_purch_goods_srvcs,scope_3_capital_goods,scope_3_fuel_enrg_relatd_act,scope_3_upstream_trans_dist,scope_3_waste_genrtd_in_op,scope_3_business_trvl_emissions,scope_3_employee_commuting,scope_3_upstream_leased_assets,scope_3_dwnstrm_trans_dist,scope_3_prcss_of_sold_prods,scope_3_use_sold_products,scope_3_eol_trtmnt_prods,scope_3_dwnstrm_lease_assts,scope_3_franchises,scope_3_investments,scope_3_emissions_other,enterprise_value,is_comp_sales,historical_market_cap,name,is_avg_num_sh_for_eps,px_last,short_and_long_term_debt,cash_and_marketable_securities,bs_tot_asset
2022,AKSEN TI Equity 2022,3266.8,0.0,,,,,,,,,,,,,,,,,,66752.6799,45638.0944,57637.8971,AKSA ENERJI URETIM A.S.,1226.3382,47.0,8608.4708,1244.1714,33232.5074

Financial Institution,Financed Scope 1,Financed Scope 2,Financed Scope 3,Total Financed Emissions
RBC,223735.1646404879,0.0,0.0,223735.1646404879
BMO,85738.71844467414,0.0,0.0,85738.71844467414
TD,70753.56870367154,0.0,0.0,70753.56870367154
Scotiabank,32811.6803414745,0.0,0.0,32811.6803414745
CIBC,27995.52504839737,0.0,0.0,27995.52504839737
National Bank of Canada,27176.9815557688,0.0,0.0,27176.9815557688
Sun Life Financial,0.0,0.0,0.0,0.0
Power Corp of Canada,0.0,0.0,0.0,0.0
Manulife,0.0,0.0,0.0,0.0
Brookfield Asset Management,392.0983161615034,0.0,0.0,392.0983161615034
Fairfax,0.0,0.0,0.0,0.0
Intact Financial,2844.1014028598206,0.0,0.0,2844.1014028598206
OMERS,0.0,0.0,0.0,0.0
CPPIB,10896.343058983672,0.0,0.0,10896.343058983672
Healthcare of Ontario Pension Plan Trust Fund,3644.054515653036,0.0,0.0,3644.054515653036
OTPP,0.0,0.0,0.0,0.0
OPSEU,0.0,0.0,0.0,0.0
Investment Management of Ontario,8.331664133527177,0.0,0.0,8.331664133527177
