Sym,Issuer Name,Cl,CUSIP,Value ($000),%,Shares,Principal,Option Type
ENB.TO,ENBRIDGE INC,COM,29250N105,"716,821",2.3%,"22,407,653",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"505,083",1.6%,"12,403,797",,
CNQ.TO,CANADIAN NAT RES LTD,COM,136385101,"313,419",1.0%,"13,031,985",,
FTS.TO,FORTIS INC,COM,349553107,"297,112",0.9%,"7,278,578",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"245,619",0.8%,"14,637,623",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"190,699",0.6%,"8,059,981",,
XOM,EXXON MOBIL CORP,COM,30231G102,"83,996",0.3%,"2,037,742",,
WMB,WILLIAMS COS INC,COM,969457100,"81,442",0.3%,"4,061,954",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"70,693",0.2%,"916,307",,
KMI,KINDER MORGAN INC DEL,COM,49456B101,"63,444",0.2%,"4,641,139",,
CVX,CHEVRON CORP NEW,COM,166764100,"61,271",0.2%,"725,525",,
CVE.TO,CENOVUS ENERGY INC,COM,15135U109,"50,954",0.2%,"8,436,104",,
TRP.TO,TC ENERGY CORP,COM,87807B107,"47,439",0.2%,"1,165,000",,put
ENB.TO,ENBRIDGE INC,COM,29250N105,"40,307",0.1%,"1,260,000",,put
IMO.TO,IMPERIAL OIL LTD,COM NEW,453038408,"36,634",0.1%,"1,925,071",,
CSX,CSX CORP,COM,126408103,"33,871",0.1%,"373,235",,
SLB,SCHLUMBERGER LTD,COM,806857108,"26,447",0.1%,"1,211,512",,
ENB.TO,ENBRIDGE INC,COM,29250N105,"21,590",0.1%,"674,900",,call
VEA,VANGUARD TAX-MANAGED INTL FD,FTSE DEV MKT,921943858,"18,005",0.1%,"381,388",,
NEE,NEXTERA ENERGY INC,COM,65339F101,"15,430",0.0%,"200,000",,put
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"13,417",0.0%,"799,600",,call
SQ,SQUARE INC,CL A,852234103,"8,806",0.0%,"40,460",,
SU.TO,SUNCOR ENERGY INC NEW,COM,867224107,"7,887",0.0%,"470,000",,put
COP,CONOCOPHILLIPS,COM,20825C104,"6,971",0.0%,"174,322",,
TER,TERADYNE INC,COM,880770102,"6,062",0.0%,"50,566",,
EL,LAUDER ESTEE COS INC,CL A,518439104,"5,529",0.0%,"20,772",,
BHP,BHP GROUP LTD,SPONSORED AD,088606108,"5,110",0.0%,"78,208",,
DUK,DUKE ENERGY CORP NEW,COM NEW,26441C204,"4,870",0.0%,"53,190",,
SO,SOUTHERN CO,COM,842587107,"4,824",0.0%,"78,535",,
OVV.TO,OVINTIV INC,COM,69047Q102,"4,740",0.0%,"330,077",,
EWC,ISHARES INC,MSCI CDA ETF,464286509,"3,977",0.0%,"128,952",,
CPG.TO,CRESCENT PT ENERGY CORP,COM,22576C101,"3,831",0.0%,"1,637,236",,
TA.TO,TRANSALTA CORP,COM,89346D107,"3,811",0.0%,"502,117",,
WEC,WEC ENERGY GROUP INC,COM,92939U106,"3,725",0.0%,"40,481",,
PPL.TO,PEMBINA PIPELINE CORP,COM,706327103,"3,549",0.0%,"150,000",,call
PGR,PROGRESSIVE CORP,COM,743315103,"3,047",0.0%,"30,820",,
STX,SEAGATE TECHNOLOGY PLC,SHS,G7945M107,"2,943",0.0%,"47,346",,
PKI,PERKINELMER INC,COM,714046109,"2,736",0.0%,"19,069",,
OKE,ONEOK INC NEW,COM,682680103,"2,484",0.0%,"64,711",,
VET.TO,VERMILION ENERGY INC,COM,923725105,"2,411",0.0%,"541,856",,
AEP,AMERICAN ELEC PWR CO INC,COM,025537101,"2,355",0.0%,"28,287",,
HRL,HORMEL FOODS CORP,COM,440452100,"2,173",0.0%,"46,616",,
PNW,PINNACLE WEST CAP CORP,COM,723484101,"2,038",0.0%,"25,492",,
EPD,ENTERPRISE PRODS PARTNERS L,COM,293792107,"1,685",0.0%,"86,000",,
AES,AES CORP,COM,00130H105,"1,604",0.0%,"68,253",,
ET,ENERGY TRANSFER LP,COM UT LTD P,29273V100,"1,507",0.0%,"243,900",,
OXY,OCCIDENTAL PETE CORP,COM,674599105,"1,467",0.0%,"84,761",,
IVZ,INVESCO LTD,SHS,G491BT108,"1,351",0.0%,"77,516",,
CMS,CMS ENERGY CORP,COM,125896100,"1,218",0.0%,"19,972",,
NI,NISOURCE INC,COM,65473P105,"1,120",0.0%,"48,838",,
ERF.TO,ENERPLUS CORP,COM,292766102,"1,112",0.0%,"355,388",,
ECL,ECOLAB INC,COM,278865100,924,0.0%,"4,270",,
FE,FIRSTENERGY CORP,COM,337932107,798,0.0%,"26,061",,
HUN,HUNTSMAN CORP,COM,447011107,710,0.0%,"28,239",,
PPL,PPL CORP,COM,69351T106,656,0.0%,"23,258",,
VST,VISTRA CORP,COM,92840M102,652,0.0%,"33,159",,
DVN,DEVON ENERGY CORP NEW,COM,25179M103,627,0.0%,"39,668",,
PXD,PIONEER NAT RES CO,COM,723787107,611,0.0%,"5,361",,
INDY,ISHARES TR,INDIA 50 ETF,464289529,610,0.0%,"14,377",,
IPO,RENAISSANCE CAP GREENWICH FD,IPO ETF,759937204,584,0.0%,"9,063",,
SHV,ISHARES TR,SHORT TREAS,464288679,558,0.0%,"5,049",,
APA,APACHE CORP,COM,037411105,530,0.0%,"37,373",,
ORI,OLD REP INTL CORP,COM,680223104,505,0.0%,"25,619",,
EOG,EOG RES INC,COM,26875P101,489,0.0%,"9,812",,
MDC,M D C HLDGS INC,COM,552676108,462,0.0%,"9,505",,
XEL,XCEL ENERGY INC,COM,98389B100,459,0.0%,"6,890",,
SRE,SEMPRA ENERGY,COM,816851109,386,0.0%,"3,030",,
DTE,DTE ENERGY CO,COM,233331107,365,0.0%,"3,003",,
RIGS,ALPS ETF TR,RIVRFRNT STR,00162Q783,311,0.0%,"12,533",,
SCI,SERVICE CORP INTL,COM,817565104,211,0.0%,"4,302",,
CTRA,CABOT OIL & GAS CORP,COM,127097103,166,0.0%,"10,202",,
TGA,TRANSGLOBE ENERGY CORP,COM,893662106,81,0.0%,"83,771",,
GTE,GRAN TIERRA ENERGY INC,COM,38500T101,13,0.0%,"35,252",,
