"Manager","Report Date","Value ($000)","Shares","Option Type"
"Ballentine Partners, LLC","12/31/2023","645","9,983",""
"Advisors Asset Management, Inc.","12/31/2023","643","9,958",""
"DAVIS R M INC","12/31/2023","642","9,946",""
"BURNEY CO/","12/31/2023","636","9,848",""
"EP Wealth Advisors, LLC","12/31/2023","636","9,842",""
"ACORN FINANCIAL ADVISORY SERVICES INC /ADV","12/31/2023","630","9,750",""
"HARBOUR INVESTMENTS, INC.","12/31/2023","629","9,742",""
"Twin Tree Management, LP","12/31/2023","626","9,700",""
"TOWER BRIDGE ADVISORS","12/31/2023","623","9,646",""
"Allworth Financial LP","12/31/2023","613","9,501",""
"Daiwa Securities Group Inc.","12/31/2023","614","9,500",""
"Squarepoint Ops LLC","12/31/2023","604","9,361",""
"Alhambra Investment Management LLC","12/31/2023","594","9,196",""
"TI-TRUST, INC","12/31/2023","592","9,172",""
"MERCER GLOBAL ADVISORS INC /ADV","12/31/2023","592","9,165",""
"KEYBANK NATIONAL ASSOCIATION/OH","12/31/2023","591","9,154",""
"BESSEMER GROUP INC","12/31/2023","591","9,141",""
"OneDigital Investment Advisors LLC","12/31/2023","589","9,128",""
"ASSETMARK, INC","12/31/2023","586","9,069",""
"Highlander Capital Management, LLC","12/31/2023","584","9,052",""
"First Affirmative Financial Network","12/31/2023","581","9,001",""
"FOX RUN MANAGEMENT, L.L.C.","12/31/2023","579","8,974",""
"CRA Financial Services, LLC","12/31/2023","572","8,859",""
"TWO SIGMA SECURITIES, LLC","12/31/2023","563","8,719",""
"NEVILLE RODIE & SHAW INC","12/31/2023","0","8,676",""
"Hanson & Doremus Investment Management","12/31/2023","560","8,672",""
"HRT FINANCIAL LP","12/31/2023","542","8,388",""
"CAPE COD FIVE CENTS SAVINGS BANK","12/31/2023","538","8,330",""
"Credit Agricole S A","12/31/2023","537","8,315",""
"GUGGENHEIM CAPITAL LLC","12/31/2023","534","8,269",""
"Aries Wealth Management","12/31/2023","527","8,170",""
"Waterloo Capital, L.P.","12/31/2023","526","8,144",""
"Penobscot Investment Management Company, Inc.","12/31/2023","525","8,134",""
"Cooper Financial Group","12/31/2023","524","8,120",""
"Prospera Financial Services Inc","12/31/2023","523","8,099",""
"Gradient Investments LLC","12/31/2023","519","8,037",""
"Aureus Asset Management, LLC","12/31/2023","516","8,000",""
"TFG Advisers LLC","12/31/2023","515","7,979",""
"Henry James International Management Inc.","12/31/2023","509","7,878",""
"Clark Capital Management Group, Inc.","12/31/2023","508","7,872",""
"Greenfield Savings Bank","12/31/2023","508","7,870",""
"QRG CAPITAL MANAGEMENT, INC.","12/31/2023","508","7,863",""
"WESBANCO BANK INC","12/31/2023","505","7,820",""
"Vise Technologies, Inc.","12/31/2023","503","7,797",""
"HMS Capital Management, LLC","12/31/2023","502","7,781",""
"Wolff Financial Management LLC","12/31/2023","502","7,771",""
"MQS Management LLC","12/31/2023","499","7,734",""
"Schechter Investment Advisors, LLC","12/31/2023","497","7,697",""
"Enterprise Bank & Trust Co","12/31/2023","492","7,622",""
"Grayhawk Investment Strategies Inc.","12/31/2023","646","7,554",""
"Congress Wealth Management LLC / DE /","12/31/2023","487","7,539",""
"Ranch Capital Advisors Inc.","12/31/2023","477","7,395",""
"TOBAM","12/31/2023","475","7,323",""
"Old Port Advisors","12/31/2023","471","7,292",""
"Hemenway Trust Co LLC","12/31/2023","470","7,277",""
"Trexquant Investment LP","12/31/2023","469","7,260",""
"BROWN ADVISORY INC","12/31/2023","467","7,242",""
"Apollon Wealth Management, LLC","12/31/2023","461","7,144",""
"Independent Advisor Alliance","12/31/2023","461","7,144",""
"Western Wealth Management, LLC","12/31/2023","461","7,141",""
"Simplicity Solutions, LLC","12/31/2023","457","7,073",""
"Bleakley Financial Group, LLC","12/31/2023","457","7,073",""
"Unigestion Holding SA","12/31/2023","453","7,021",""
"MML INVESTORS SERVICES, LLC","12/31/2023","453","7,007",""
"Covenant Asset Management, LLC","12/31/2023","448","6,942",""
"Intrua Financial, LLC","12/31/2023","443","6,864",""
"FineMark National Bank & Trust","12/31/2023","440","6,818",""
"Prime Capital Investment Advisors, LLC","12/31/2023","433","6,706",""
"Dynamic Advisor Solutions LLC","12/31/2023","427","6,633",""
"Lido Advisors, LLC","12/31/2023","426","6,606",""
"JOHNSON INVESTMENT COUNSEL INC","12/31/2023","426","6,600",""
"Pinnacle West Asset Management, Inc.","12/31/2023","423","6,550",""
"CWM, LLC","12/31/2023","422","6,528",""
"Wealth Management Associates, Inc.","12/31/2023","419","6,492",""
"FIRST CITIZENS BANK & TRUST CO","12/31/2023","419","6,485",""
"DSM Capital Partners LLC","12/31/2023","414","6,410",""
"MEANS INVESTMENT CO., INC.","12/31/2023","402","6,225",""
"MIRABELLA FINANCIAL SERVICES LLP","12/31/2023","401","6,209",""
"CABOT WEALTH MANAGEMENT INC","12/31/2023","398","6,162",""
"Legacy Financial Advisors, Inc.","12/31/2023","398","6,159",""
"Clarius Group, LLC","12/31/2023","390","6,036",""
"YHB Investment Advisors, Inc.","12/31/2023","389","6,035",""
"WHITTIER TRUST CO","12/31/2023","389","6,035",""
"Checchi Capital Advisers, LLC","12/31/2023","381","5,903",""
"HART & PATTERSON FINANCIAL GROUP LLC","12/31/2023","380","5,891",""
"PDS Planning, Inc","12/31/2023","378","5,863",""
"SeaCrest Wealth Management, LLC","12/31/2023","376","5,837",""
"Brown Shipley& Co Ltd","12/31/2023","378","5,825",""
"Essex Financial Services, Inc.","12/31/2023","376","5,819",""
"TRITONPOINT WEALTH, LLC","12/31/2023","374","5,800",""
"WASHINGTON TRUST Co","12/31/2023","368","5,710",""
"McIlrath & Eck, LLC","12/31/2023","364","5,644",""
"Chicago Partners Investment Group LLC","12/31/2023","339","5,580",""
"SlateStone Wealth, LLC","12/31/2023","358","5,544",""
"FARMERS & MERCHANTS INVESTMENTS INC","12/31/2023","356","5,522",""
"Cypress Capital Group","12/31/2023","354","5,483",""
"DRIVE WEALTH MANAGEMENT, LLC","12/31/2023","349","5,406",""
"Tudor Investment Corp Et Al","12/31/2023","348","5,400","put"
"UNITED CAPITAL FINANCIAL ADVISORS, LLC","12/31/2023","347","5,381",""
"Baird Financial Group, Inc.","12/31/2023","345","5,347",""
"Five Oceans Advisors","12/31/2023","344","5,329",""
"Marble Harbor Investment Counsel, LLC","12/31/2023","343","5,310",""
"GREAT VALLEY ADVISOR GROUP, INC.","12/31/2023","342","5,291",""
"Powers Advisory Group, LLC","12/31/2023","336","5,208",""
"Wealthcare Advisory Partners LLC","12/31/2023","333","5,167",""
"BENJAMIN F. EDWARDS & COMPANY, INC.","12/31/2023","333","5,153",""
"Costello Asset Management, INC","12/31/2023","332","5,150",""
"Ethic Inc.","12/31/2023","331","5,134",""
"QUADRANT CAPITAL GROUP LLC","12/31/2023","330","5,122",""
"Tudor Investment Corp Et Al","12/31/2023","329","5,100","call"
"DAVENPORT & Co LLC","12/31/2023","326","5,060",""
"HOYLECOHEN, LLC","12/31/2023","323","5,000",""
"Headlands Technologies LLC","12/31/2023","322","4,983",""
"Lane & Associates LLC","12/31/2023","320","4,957",""
"XTX Topco Ltd","12/31/2023","318","4,932",""
"Pine Valley Investments Ltd Liability Co","12/31/2023","318","4,924",""
"Jacobi Capital Management LLC","12/31/2023","314","4,868",""
"KCM INVESTMENT ADVISORS LLC","12/31/2023","309","4,788",""
"Freedom Investment Management, Inc.","12/31/2023","307","4,759",""
"Fiduciary Group LLC","12/31/2023","306","4,740",""
"BUCKINGHAM STRATEGIC WEALTH, LLC","12/31/2023","301","4,667",""
"Sheaff Brock Investment Advisors, LLC","12/31/2023","301","4,667",""
"Berger Financial Group, Inc","12/31/2023","301","4,665",""
"MAI Capital Management","12/31/2023","300","4,655",""
"JCIC Asset Management Inc.","12/31/2023","300","4,653",""
"Bay Colony Advisory Group, Inc d/b/a Bay Colony Advisors","12/31/2023","300","4,649",""
"Atomi Financial Group, Inc.","12/31/2023","300","4,646",""
"Summit Global Investments","12/31/2023","297","4,592",""
"Capital Investment Advisors, LLC","12/31/2023","295","4,569",""
"Belpointe Asset Management LLC","12/31/2023","292","4,532",""
"AE Wealth Management LLC","12/31/2023","276","4,525",""
"Saturna Capital CORP","12/31/2023","290","4,500",""
"Bath Savings Trust Co","12/31/2023","289","4,480",""
"Addison Advisors LLC","12/31/2023","286","4,432",""
"Edgestream Partners, L.P.","12/31/2023","285","4,412",""
"Litman Gregory Wealth Management LLC","12/31/2023","282","4,375",""
"Premier Path Wealth Partners, LLC","12/31/2023","279","4,340",""
"DAYMARK WEALTH PARTNERS, LLC","12/31/2023","278","4,314",""
"Verdence Capital Advisors LLC","12/31/2023","278","4,313",""
"Bison Wealth, LLC","12/31/2023","278","4,306",""
"Breakwater Capital Group","12/31/2023","260","4,298",""
"KICKSTAND VENTURES, LLC.","12/31/2023","275","4,260",""
"Waratah Capital Advisors Ltd.","12/31/2023","274","4,256",""
"CIBC Private Wealth Group, LLC","12/31/2023","272","4,218",""
"Blue Chip Partners, LLC","12/31/2023","271","4,196",""
"CALTON & ASSOCIATES, INC.","12/31/2023","267","4,141",""
"Fulton Bank, N.A.","12/31/2023","263","4,070",""
"Transamerica Financial Advisors, Inc.","12/31/2023","263","4,064",""
"Sanibel Captiva Trust Company, Inc.","12/31/2023","262","4,064",""
"SIERRA SUMMIT ADVISORS LLC","12/31/2023","259","4,015",""
"BURNS J W & CO INC/NY","12/31/2023","259","4,010",""
"Parallel Advisors, LLC","12/31/2023","258","4,007",""
"Connecticut Wealth Management, LLC","12/31/2023","257","3,980",""
"JFS WEALTH ADVISORS, LLC","12/31/2023","250","3,882",""
"ADIRONDACK TRUST CO","12/31/2023","230","3,843",""
"Sound View Wealth Advisors Group, LLC","12/31/2023","246","3,820",""
"Rossmore Private Capital","12/31/2023","245","3,796",""
"Atria Wealth Solutions, Inc.","12/31/2023","245","3,792",""
"Lindbrook Capital, LLC","12/31/2023","244","3,790",""
"KARPAS STRATEGIES, LLC","12/31/2023","243","3,770",""
"Columbia Trust Co 01012016","12/31/2023","242","3,750",""
"Firestone Capital Management","12/31/2023","241","3,740",""
"Empirical Asset Management, LLC","12/31/2023","239","3,708",""
"Masso Torrence Wealth Management Inc.","12/31/2023","237","3,678",""
"Crestwood Advisors Group, LLC","12/31/2023","235","3,645",""
"SILVERCREST ASSET MANAGEMENT GROUP LLC","12/31/2023","235","3,641",""
"PINEBRIDGE INVESTMENTS, L.P.","12/31/2023","310","3,629",""
"Hendershot Investments Inc.","12/31/2023","233","3,620",""
"CVA Family Office, LLC","12/31/2023","233","3,617",""
"Telos Capital Management, Inc.","12/31/2023","233","3,610",""
"SUSQUEHANNA INTERNATIONAL GROUP, LLP","12/31/2023","232","3,604",""
"TWO SIGMA SECURITIES, LLC","12/31/2023","232","3,600","call"
"Investors Research Corp","12/31/2023","230","3,567",""
"Clearstead Advisors, LLC","12/31/2023","229","3,559",""
"WorthPointe, LLC","12/31/2023","229","3,558",""
"HBK Sorce Advisory LLC","12/31/2023","226","3,500",""
"Arrow Financial Corp","12/31/2023","224","3,474",""
"PARK AVENUE SECURITIES LLC","12/31/2023","223","3,457",""
"Advisory Services Network, LLC","12/31/2023","221","3,421",""
"Kovack Advisors, Inc.","12/31/2023","220","3,414",""
"COMMERCE BANK","12/31/2023","218","3,388",""
"HighPoint Advisor Group LLC","12/31/2023","202","3,384",""
"WRAPMANAGER INC","12/31/2023","218","3,381",""
"LEAVELL INVESTMENT MANAGEMENT, INC.","12/31/2023","217","3,362",""
"Valeo Financial Advisors, LLC","12/31/2023","216","3,343",""
"KELLEHER FINANCIAL ADVISORS","12/31/2023","215","3,333",""
"GYL Financial Synergies, LLC","12/31/2023","213","3,310",""
"WHITTIER TRUST CO OF NEVADA INC","12/31/2023","213","3,303",""
"TIAA TRUST, NATIONAL ASSOCIATION","12/31/2023","213","3,297",""
"Tidal Investments LLC","12/31/2023","211","3,277",""
"M&R CAPITAL MANAGEMENT INC","12/31/2023","211","3,276",""
"WEALTH EFFECTS LLC","12/31/2023","210","3,258",""
"SVB WEALTH LLC","12/31/2023","208","3,233",""
"INVESTMENT PARTNERS, LTD.","12/31/2023","207","3,216",""
"Successful Portfolios LLC","12/31/2023","207","3,212",""
"Sterling Financial Planning, Inc.","12/31/2023","206","3,200",""
"Burns Matteson Capital Management, LLC","12/31/2023","206","3,194",""
"Envestnet Portfolio Solutions, Inc.","12/31/2023","200","3,108",""
"NBC SECURITIES, INC.","12/31/2023","200","3,104",""
"Northwest Capital Management Inc","12/31/2023","197","3,050",""
"United Community Bank","12/31/2023","194","3,008",""
"Pinnacle Bancorp, Inc.","12/31/2023","186","2,890",""
"Geneos Wealth Management Inc.","12/31/2023","184","2,852",""
"Colonial Trust Co / SC","12/31/2023","177","2,740",""
"BARTLETT & CO. WEALTH MANAGEMENT LLC","12/31/2023","172","2,681",""
"Bartlett & Co. LLC","12/31/2023","0","2,681",""
"Cutler Group LLC / CA","12/31/2023","0","2,600","put"
"Trust Co","12/31/2023","167","2,590",""
"NewEdge Advisors, LLC","12/31/2023","157","2,440",""
"BROWN BROTHERS HARRIMAN & CO","12/31/2023","155","2,400",""
"Bangor Savings Bank","12/31/2023","152","2,364",""
"CENTAURUS FINANCIAL, INC.","12/31/2023","147","2,273",""
"Grove Bank & Trust","12/31/2023","146","2,261",""
"Spire Wealth Management","12/31/2023","128","2,125",""
"Mitsubishi UFJ Asset Management Co., Ltd.","12/31/2023","130","2,059",""
"Farther Finance Advisors, LLC","12/31/2023","132","2,056",""
"JANICZEK WEALTH MANAGEMENT, LLC","12/31/2023","131","2,039",""
"HUNTINGTON NATIONAL BANK","12/31/2023","130","2,026",""
"CONCOURSE FINANCIAL GROUP SECURITIES, INC.","12/31/2023","128","1,993",""
"Glassman Wealth Services","12/31/2023","126","1,965",""
"BLUE BELL PRIVATE WEALTH MANAGEMENT, LLC","12/31/2023","126","1,958",""
"FIRST MANHATTAN CO. LLC.","12/31/2023","119","1,842",""
"PRIVATE TRUST CO NA","12/31/2023","116","1,808",""
"Hexagon Capital Partners LLC","12/31/2023","115","1,783",""
"MASSMUTUAL TRUST CO FSB/ADV","12/31/2023","114","1,770",""
"Baird Financial Group, Inc.","12/31/2023","113","1,750",""
"Rosenberg Matthew Hamilton","12/31/2023","112","1,734",""
"Russell Investments Group, Ltd.","12/31/2023","101","1,565",""
"Icon Wealth Advisors, LLC","12/31/2023","99","1,542",""
"CAMBRIDGE TRUST CO","12/31/2023","89","1,391",""
"FOSTER DYKEMA CABOT & PARTNERS, LLC","12/31/2023","89","1,383",""
"FIRST FINANCIAL CORP /IN/","12/31/2023","86","1,345",""
"Compagnie Lombard Odier SCmA","12/31/2023","86","1,325",""
"Financial Perspectives, Inc","12/31/2023","80","1,238",""
"Byrne Asset Management LLC","12/31/2023","79","1,229",""
"TOMPKINS FINANCIAL CORP","12/31/2023","77","1,200",""
"Baystate Wealth Management LLC","12/31/2023","73","1,139",""
"Capital Analysts, LLC","12/31/2023","73","1,129",""
"FIFTH THIRD BANCORP","12/31/2023","72","1,123",""
"VOISARD ASSET MANAGEMENT GROUP, INC.","12/31/2023","72","1,120",""
"Global Retirement Partners, LLC","12/31/2023","66","1,117",""
"JONES FINANCIAL COMPANIES LLLP","12/31/2023","66","1,033",""
"TFC Financial Management, Inc.","12/31/2023","66","1,027",""
"Spotlight Asset Group, Inc.","12/31/2023","60","1,004",""
"SITTNER & NELSON, LLC","12/31/2023","64","1,000",""
"Versant Capital Management, Inc","12/31/2023","64","1,000",""
"EverSource Wealth Advisors, LLC","12/31/2023","64","997",""
"CALDWELL SUTTER CAPITAL, INC.","12/31/2023","61","952",""
"Independence Bank of Kentucky","12/31/2023","59","925",""
"Newbridge Financial Services Group, Inc.","12/31/2023","56","877",""
"BFSG, LLC","12/31/2023","56","875",""
"BROWN, LISLE/CUMMINGS, INC.","12/31/2023","55","866",""
"Piscataqua Savings Bank","12/31/2023","52","818",""
"Eagle Bay Advisors LLC","12/31/2023","52","818",""
"American Capital Advisory, LLC","12/31/2023","51","801",""
"Citizens National Bank Trust Department","12/31/2023","51","800",""
"Bruce G. Allen Investments, LLC","12/31/2023","50","778",""
"ST GERMAIN D J CO INC","12/31/2023","48","758",""
"LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA","12/31/2023","43","718",""
"TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA","12/31/2023","44","695",""
"Investment Research & Advisory Group, Inc.","12/31/2023","43","667",""
"Mascoma Wealth Management LLC","12/31/2023","41","644",""
"Optiver Holding B.V.","12/31/2023","38","602",""
"OGOREK ANTHONY JOSEPH /NY/ /ADV","12/31/2023","38","600",""
"MB, LEVIS & ASSOCIATES, LLC","12/31/2023","38","600",""
"Avior Wealth Management, LLC","12/31/2023","38","594",""
"Financial Management Professionals, Inc.","12/31/2023","35","544",""
"PNC FINANCIAL SERVICES GROUP, INC.","12/31/2023","34","539",""
"JONES FINANCIAL COMPANIES LLLP","12/31/2023","34","536",""
"Bank of New Hampshire","12/31/2023","32","500",""
"LOGAN CAPITAL MANAGEMENT INC","12/31/2023","32","496",""
"Oakworth Capital, Inc.","12/31/2023","31","486",""
"Blue Trust, Inc.","12/31/2023","28","469",""
"Bray Capital Advisors","12/31/2023","29","460",""
"Clean Yield Group","12/31/2023","29","456",""
"Park Place Capital Corp","12/31/2023","27","419",""
"VisionPoint Advisory Group, LLC","12/31/2023","25","387",""
"Coppell Advisory Solutions LLC","12/31/2023","24","379",""
"Zions Bancorporation, N.A.","12/31/2023","24","377",""
"Smithfield Trust Co","12/31/2023","24","376",""
"Tradition Wealth Management, LLC","12/31/2023","24","368",""
"FinTrust Capital Advisors, LLC","12/31/2023","23","362",""
"PRINCIPAL SECURITIES, INC.","12/31/2023","23","362",""
"Compass Wealth Management LLC","12/31/2023","22","350",""
"MCF Advisors LLC","12/31/2023","21","339",""
"IFP Advisors, Inc","12/31/2023","21","339",""
"Johnson Financial Group, Inc.","12/31/2023","21","338",""
"BOKF, NA","12/31/2023","21","334",""
"BOYD WATTERSON ASSET MANAGEMENT LLC/OH","12/31/2023","21","332",""
"FAIRFIELD, BUSH & CO.","12/31/2023","21","325",""
"SYSTM Wealth Solutions LLC","12/31/2023","19","304",""
"Sugarloaf Wealth Management, LLC","12/31/2023","18","291",""
"Key Financial Inc","12/31/2023","16","250",""
"DIVIDEND ASSETS CAPITAL, LLC","12/31/2023","16","250",""
"Riggs Asset Managment Co. Inc.","12/31/2023","15","245",""
"Prestige Wealth Management Group LLC","12/31/2023","15","244",""
"Ramirez Asset Management, Inc.","12/31/2023","15","235",""
"Annapolis Financial Services, LLC","12/31/2023","15","234",""
"Frazier Financial Advisors, LLC","12/31/2023","14","217",""
"Coston, McIsaac & Partners","12/31/2023","14","217",""
"Sunbelt Securities, Inc.","12/31/2023","13","215",""
"Retirement Group, LLC","12/31/2023","13","205",""
"FSA Wealth Management LLC","12/31/2023","13","200",""
"Planning Capital Management Corp","12/31/2023","12","200",""
"Advantage Trust Co","12/31/2023","12","200",""
"HARBOR INVESTMENT ADVISORY, LLC","12/31/2023","12","200",""
"Tyler-Stone Wealth Management","12/31/2023","12","192",""
"Cornerstone Planning Group LLC","12/31/2023","12","186",""
"DiNuzzo Private Wealth, Inc.","12/31/2023","11","175",""
"Arlington Trust Co LLC","12/31/2023","11","171",""
"Bogart Wealth, LLC","12/31/2023","10","170",""
"Fortis Group Advisors, LLC","12/31/2023","10","164",""
"Stonehage Fleming Financial Services Holdings Ltd","12/31/2023","10","157",""
"Stonehage Fleming Financial Services Holdings Ltd","12/31/2023","10","157",""
"City State Bank","12/31/2023","10","153",""
"Dunhill Financial, LLC","12/31/2023","9","151",""
"Penserra Capital Management LLC","12/31/2023","9","147",""
"Valued Wealth Advisors LLC","12/31/2023","7","125",""
"EXCHANGE TRADED CONCEPTS, LLC","12/31/2023","7","119",""
"Legacy Bridge, LLC","12/31/2023","7","110",""
"General Partner, Inc.","12/31/2023","7","110",""
"Sandy Spring Bank","12/31/2023","6","102",""
"Farmers & Merchants Trust Co of Chambersburg PA","12/31/2023","7","102",""
"CLEAR STREET MARKETS LLC","12/31/2023","6","100",""
"Tennessee Valley Asset Management Partners","12/31/2023","5","92",""
"Cullen/Frost Bankers, Inc.","12/31/2023","5","85",""
"WOLFF WIESE MAGANA LLC","12/31/2023","4","75",""
"New England Capital Financial Advisors LLC","12/31/2023","4","72",""
"Sound Income Strategies, LLC","12/31/2023","3","58",""
"Bell Investment Advisors, Inc","12/31/2023","3","58",""
"ICA Group Wealth Management, LLC","12/31/2023","3","55",""
"McGlone Suttner Wealth Management, Inc.","12/31/2023","3","53",""
"BKM Wealth Management, LLC","12/31/2023","3","52",""
"Copeland Capital Management, LLC","12/31/2023","3","51",""
"Glass Jacobson Investment Advisors llc","12/31/2023","3","50",""
"Princeton Global Asset Management LLC","12/31/2023","3","47",""
"Anchor Investment Management, LLC","12/31/2023","2","43",""
"Tradewinds Capital Management, LLC","12/31/2023","2","33",""
"Venturi Wealth Management, LLC","12/31/2023","2","33",""
"HighMark Wealth Management LLC","12/31/2023","1","27",""
"GAMMA Investing LLC","12/31/2023","1","25",""
"WETZEL INVESTMENT ADVISORS, INC.","12/31/2023","1","21",""
"Gordian Capital Singapore Pte Ltd","12/31/2023","1","19",""
"MeadowBrook Investment Advisors LLC","12/31/2023","1","19",""
"SJS Investment Consulting Inc.","12/31/2023","1","16",""
"Impact Partnership Wealth, LLC","12/31/2023","0","14",""
"Main Street Group, LTD","12/31/2023","0","14",""
"CLEAR INVESTMENT RESEARCH, LLC","12/31/2023","0","10",""
"Carolina Wealth Advisors, LLC","12/31/2023","0","10",""
"Atlantic Private Wealth, LLC","12/31/2023","0","8",""
"BURKETT FINANCIAL SERVICES, LLC","12/31/2023","0","2",""
"ATWOOD & PALMER INC","12/31/2023","0","2",""
"Financial Gravity Asset Management, Inc.","12/31/2023","0","1",""
"Financial Gravity Asset Management, Inc.","12/31/2023","0","1",""
